complaint_id,atm_id,prediction_timestamp,label,victim_lat,victim_lon,atm_lat,atm_lon,haversine_distance_km,same_city,same_district,same_pincode,nearby_atm_count,geographic_similarity,location_type,in_geo_candidates,in_hotspot_candidates,in_network_candidates,in_behavioural_candidates,historical_complaints_as_of_T,historical_cashout_count_as_of_T,historical_cashout_rate_as_of_T,historical_avg_loss_as_of_T,historical_hotspot_score_as_of_T,hour,minute_bucket,day_of_week,is_weekend,holiday_flag,time_since_complaint_h,time_since_last_transaction_h,recent_activity_count,velocity_15m,velocity_30m,velocity_1h,velocity_3h,velocity_6h,velocity_24h,account_degree_as_of_T,cluster_size,fraud_cluster_membership,linked_complaint_count_as_of_T,account_type,is_synthetic_mule
CASE_000355,ATM_000253,2025-09-14 07:26:11.221617170,0,26.921001021348054,75.79131406519149,28.602473075055293,77.29067749427534,238.16,0,0,0,9,0.00418,Railway Station ATM,0,0,1,0,1,1,0.9111,20527.86,0.6315,7,1,6,1,0,0.0,,0,0,0,0,0,0,0,132,5,1,101,mule,1
CASE_000355,ATM_000182,2025-09-14 07:26:11.221617170,0,26.921001021348054,75.79131406519149,26.936306907927246,75.72871603602272,6.435,1,1,0,2,0.1345,Bus Terminal ATM,1,0,0,0,3,3,0.9273,11485.14,1.2855,7,1,6,1,0,0.0,,0,0,0,0,0,0,0,132,5,1,101,mule,1
CASE_000355,ATM_000386,2025-09-14 07:26:11.221617170,0,26.921001021348054,75.79131406519149,22.7369288913546,75.81971944977604,465.256,0,0,0,0,0.00214,Hospital ATM,0,1,0,0,26,26,0.9176,59708.23,3.0244,7,1,6,1,0,0.0,,0,0,0,0,0,0,0,132,5,1,101,mule,1
CASE_000355,ATM_000062,2025-09-14 07:26:11.221617170,0,26.921001021348054,75.79131406519149,12.969744704543817,77.57861234021964,1562.44,0,0,0,16,0.00064,Market ATM,0,0,1,0,4,4,0.9333,22457.31,1.5021,7,1,6,1,0,0.0,,0,0,0,0,0,0,0,132,5,1,101,mule,1
CASE_000355,ATM_000066,2025-09-14 07:26:11.221617170,0,26.921001021348054,75.79131406519149,13.03389423523437,77.55055075170849,1555.007,0,0,0,5,0.00064,Standalone Kiosk,0,0,1,0,2,2,0.82,23732.5,0.9009,7,1,6,1,0,0.0,,0,0,0,0,0,0,0,132,5,1,101,mule,1
CASE_000355,ATM_000334,2025-09-14 07:26:11.221617170,0,26.921001021348054,75.79131406519149,26.9066317936065,75.74113436075218,5.226,1,1,0,4,0.16063,Railway Station ATM,1,1,0,0,6,6,0.9429,33947.73,1.8347,7,1,6,1,0,0.0,,0,0,0,0,0,0,0,132,5,1,101,mule,1
CASE_000355,ATM_000374,2025-09-14 07:26:11.221617170,0,26.921001021348054,75.79131406519149,19.998843712913928,73.69208766809405,798.883,0,0,0,3,0.00125,University ATM,0,0,1,0,1,1,0.9111,2940.84,0.6315,7,1,6,1,0,0.0,,0,0,0,0,0,0,0,132,5,1,101,mule,1
CASE_000355,ATM_000083,2025-09-14 07:26:11.221617170,0,26.921001021348054,75.79131406519149,23.08093017221658,72.54410723265323,537.904,0,0,0,4,0.00186,Standalone Kiosk,0,0,1,0,2,2,0.82,18953.92,0.9009,7,1,6,1,0,0.0,,0,0,0,0,0,0,0,132,5,1,101,mule,1
CASE_000355,ATM_000233,2025-09-14 07:26:11.221617170,0,26.921001021348054,75.79131406519149,21.166209460248332,72.83085952660973,706.914,0,0,0,4,0.00141,Standalone Kiosk,0,0,1,0,2,2,0.92,8532.48,1.0107,7,1,6,1,0,0.0,,0,0,0,0,0,0,0,132,5,1,101,mule,1
CASE_000355,ATM_000056,2025-09-14 07:26:11.221617170,0,26.921001021348054,75.79131406519149,22.553114682698816,88.36795275956757,1358.937,0,0,0,12,0.00074,Bank Branch ATM,0,0,1,0,1,1,0.9111,9372.49,0.6315,7,1,6,1,0,0.0,,0,0,0,0,0,0,0,132,5,1,101,mule,1
CASE_000355,ATM_000116,2025-09-14 07:26:11.221617170,0,26.921001021348054,75.79131406519149,26.930292496888846,75.78119583030755,1.44,1,1,0,6,0.40983,Railway Station ATM,1,1,1,0,7,7,0.9467,14453.15,1.9685,7,1,6,1,0,0.0,,0,0,0,0,0,0,0,132,5,1,101,mule,1
CASE_000355,ATM_000025,2025-09-14 07:26:11.221617170,0,26.921001021348054,75.79131406519149,22.606385073565644,88.30312347833534,1350.475,0,0,0,3,0.00074,Mall ATM,0,0,1,0,1,1,0.9111,4779.32,0.6315,7,1,6,1,0,0.0,,0,0,0,0,0,0,0,132,5,1,101,mule,1
CASE_000355,ATM_000055,2025-09-14 07:26:11.221617170,0,26.921001021348054,75.79131406519149,13.085036148706607,80.28059344946895,1607.938,0,0,0,13,0.00062,Mall ATM,0,1,0,0,7,7,0.9467,22674.34,1.9685,7,1,6,1,0,0.0,,0,0,0,0,0,0,0,132,5,1,101,mule,1
CASE_000355,ATM_000180,2025-09-14 07:26:11.221617170,0,26.921001021348054,75.79131406519149,22.586746422822937,88.40071491243924,1360.54,0,0,0,11,0.00073,University ATM,0,1,0,0,12,12,0.91,31365.75,2.3341,7,1,6,1,0,0.0,,0,0,0,0,0,0,0,132,5,1,101,mule,1
CASE_000355,ATM_000125,2025-09-14 07:26:11.221617170,0,26.921001021348054,75.79131406519149,19.082563965212646,72.88949657268364,920.695,0,0,0,25,0.00108,Standalone Kiosk,0,1,0,0,6,6,0.9429,14060.88,1.8347,7,1,6,1,0,0.0,,0,0,0,0,0,0,0,132,5,1,101,mule,1
CASE_000355,ATM_000157,2025-09-14 07:26:11.221617170,0,26.921001021348054,75.79131406519149,18.525800872314733,73.82389227783078,955.005,0,0,0,11,0.00105,Residential Complex ATM,0,0,1,0,2,2,0.92,16248.27,1.0107,7,1,6,1,0,0.0,,0,0,0,0,0,0,0,132,5,1,101,mule,1
CASE_000355,ATM_000015,2025-09-14 07:26:11.221617170,0,26.921001021348054,75.79131406519149,28.616090074679143,77.21155537706599,234.628,0,0,0,15,0.00424,Bank Branch ATM,0,0,1,0,1,1,0.9111,40580.3,0.6315,7,1,6,1,0,0.0,,0,0,0,0,0,0,0,132,5,1,101,mule,1
CASE_000355,ATM_000031,2025-09-14 07:26:11.221617170,0,26.921001021348054,75.79131406519149,22.495626098117945,88.29425663931455,1354.569,0,0,0,1,0.00074,Residential Complex ATM,0,1,0,0,6,6,0.8714,75257.33,1.6957,7,1,6,1,0,0.0,,0,0,0,0,0,0,0,132,5,1,101,mule,1
CASE_000355,ATM_000033,2025-09-14 07:26:11.221617170,0,26.921001021348054,75.79131406519149,21.085827579273364,79.13732727685856,732.361,0,0,0,0,0.00136,Bank Branch ATM,0,0,1,0,2,2,0.82,27652.61,0.9009,7,1,6,1,0,0.0,,0,0,0,0,0,0,0,132,5,1,101,mule,1
CASE_000355,ATM_000330,2025-09-14 07:26:11.221617170,0,26.921001021348054,75.79131406519149,20.053223544411868,73.78683249358077,790.499,0,0,0,0,0.00126,Mall ATM,0,0,1,0,4,4,0.9333,99849.2,1.5021,7,1,6,1,0,0.0,,0,0,0,0,0,0,0,132,5,1,101,mule,1
CASE_000355,ATM_000176,2025-09-14 07:26:11.221617170,0,26.921001021348054,75.79131406519149,19.033545538500235,72.84141876415256,927.459,0,0,0,8,0.00108,Railway Station ATM,0,1,0,0,10,10,0.9556,51022.27,2.2913,7,1,6,1,0,0.0,,0,0,0,0,0,0,0,132,5,1,101,mule,1
CASE_000355,ATM_000167,2025-09-14 07:26:11.221617170,0,26.921001021348054,75.79131406519149,23.10143671627846,72.54542993473302,535.999,0,0,0,4,0.00186,Bank Branch ATM,0,1,1,0,9,9,0.8941,15326.87,2.0588,7,1,6,1,0,0.0,,0,0,0,0,0,0,0,132,5,1,101,mule,1
CASE_000355,ATM_000161,2025-09-14 07:26:11.221617170,0,26.921001021348054,75.79131406519149,19.06714542643581,72.87550863111355,922.784,0,0,0,21,0.00108,Residential Complex ATM,0,1,0,0,10,10,0.9,19046.84,2.1581,7,1,6,1,0,0.0,,0,0,0,0,0,0,0,132,5,1,101,mule,1
CASE_000355,ATM_000198,2025-09-14 07:26:11.221617170,0,26.921001021348054,75.79131406519149,26.980908442155847,75.78841459480564,6.668,1,1,0,2,0.13042,Bank Branch ATM,1,1,0,0,7,7,0.9467,23018.29,1.9685,7,1,6,1,0,0.0,,0,0,0,0,0,0,0,132,5,1,101,mule,1
CASE_000355,ATM_000086,2025-09-14 07:26:11.221617170,0,26.921001021348054,75.79131406519149,19.043575603739146,72.91107028466806,924.107,0,0,0,15,0.00108,Bank Branch ATM,0,1,0,0,8,8,0.95,11221.61,2.0874,7,1,6,1,0,0.0,,0,0,0,0,0,0,0,132,5,1,101,mule,1
CASE_000355,ATM_000093,2025-09-14 07:26:11.221617170,0,26.921001021348054,75.79131406519149,28.6167369892839,77.28928122735135,239.317,0,0,0,9,0.00416,Standalone Kiosk,0,0,1,0,2,2,0.92,9972.28,1.0107,7,1,6,1,0,0.0,,0,0,0,0,0,0,0,132,5,1,101,mule,1
CASE_000355,ATM_000370,2025-09-14 07:26:11.221617170,0,26.921001021348054,75.79131406519149,26.96837587549417,75.82867978776605,6.44,1,1,0,4,0.13442,Hospital ATM,1,1,1,1,6,6,0.9429,12986.95,1.8347,7,1,6,1,0,0.0,,0,0,0,0,0,0,0,132,5,1,101,mule,1
CASE_000355,ATM_000087,2025-09-14 07:26:11.221617170,0,26.921001021348054,75.79131406519149,13.04237547348726,80.30318609124991,1613.177,0,0,0,8,0.00062,Residential Complex ATM,0,1,0,0,5,5,0.8615,16397.98,1.5437,7,1,6,1,0,0.0,,0,0,0,0,0,0,0,132,5,1,101,mule,1
CASE_000355,ATM_000007,2025-09-14 07:26:11.221617170,0,26.921001021348054,75.79131406519149,22.561858355993618,88.33276292163383,1355.235,0,0,0,7,0.00074,Residential Complex ATM,0,0,1,0,4,4,0.9333,15019.34,1.5021,7,1,6,1,0,0.0,,0,0,0,0,0,0,0,132,5,1,101,mule,1
CASE_000355,ATM_000364,2025-09-14 07:26:11.221617170,0,26.921001021348054,75.79131406519149,19.083361829636065,72.89145701439439,920.546,0,0,0,25,0.00109,Bank Branch ATM,0,0,1,0,2,2,0.92,19932.96,1.0107,7,1,6,1,0,0.0,,0,0,0,0,0,0,0,132,5,1,101,mule,1
CASE_000355,ATM_000295,2025-09-14 07:26:11.221617170,0,26.921001021348054,75.79131406519149,22.93821234751503,72.51648916351694,552.354,0,0,0,2,0.00181,Standalone Kiosk,0,1,1,0,7,7,0.9467,25235.76,1.9685,7,1,6,1,0,0.0,,0,0,0,0,0,0,0,132,5,1,101,mule,1
CASE_000355,ATM_000333,2025-09-14 07:26:11.221617170,0,26.921001021348054,75.79131406519149,13.092670157524704,80.27767499995733,1607.035,0,0,0,12,0.00062,Petrol Station ATM,0,1,0,0,12,12,0.96,54939.47,2.4624,7,1,6,1,0,0.0,,0,0,0,0,0,0,0,132,5,1,101,mule,1
CASE_000355,ATM_000151,2025-09-14 07:26:11.221617170,0,26.921001021348054,75.79131406519149,22.9727121741609,72.56078065791901,546.585,0,0,0,4,0.00183,Bank Branch ATM,0,1,1,0,9,9,0.8353,26092.41,1.9233,7,1,6,1,0,0.0,,0,0,0,0,0,0,0,132,5,1,101,mule,1
CASE_000355,ATM_000313,2025-09-14 07:26:11.221617170,0,26.921001021348054,75.79131406519149,18.456075024739004,73.79326097893265,963.257,0,0,0,0,0.00104,Residential Complex ATM,0,1,0,0,13,13,0.9619,242584.46,2.5385,7,1,6,1,0,0.0,,0,0,0,0,0,0,0,132,5,1,101,mule,1
CASE_000355,ATM_000186,2025-09-14 07:26:11.221617170,0,26.921001021348054,75.79131406519149,13.14259936414573,80.23722682211573,1600.482,0,0,0,3,0.00062,Residential Complex ATM,0,1,0,0,15,15,0.9217,67102.35,2.5556,7,1,6,1,0,0.0,,0,0,0,0,0,0,0,132,5,1,101,mule,1
CASE_000355,ATM_000003,2025-09-14 07:26:11.221617170,0,26.921001021348054,75.79131406519149,26.977487381625732,75.7269303823776,8.954,1,1,0,1,0.10046,Residential Complex ATM,1,0,0,0,0,0,0.9,25000.0,0.0,7,1,6,1,0,0.0,,0,0,0,0,0,0,0,132,5,1,101,mule,1
CASE_000355,ATM_000244,2025-09-14 07:26:11.221617170,0,26.921001021348054,75.79131406519149,12.958407667174459,77.57238012769452,1563.615,0,0,0,15,0.00064,Railway Station ATM,0,1,0,0,8,8,0.825,18113.28,1.8127,7,1,6,1,0,0.0,,0,0,0,0,0,0,0,132,5,1,101,mule,1
CASE_000355,ATM_000014,2025-09-14 07:26:11.221617170,0,26.921001021348054,75.79131406519149,22.93891637098737,72.51796872006797,552.201,0,0,0,2,0.00181,Residential Complex ATM,0,1,0,0,5,5,0.9385,79097.11,1.6815,7,1,6,1,0,0.0,,0,0,0,0,0,0,0,132,5,1,101,mule,1
CASE_000355,ATM_000324,2025-09-14 07:26:11.221617170,0,26.921001021348054,75.79131406519149,13.017916186976068,77.68987980350212,1558.547,0,0,0,4,0.00064,Market ATM,0,0,1,0,1,1,0.9111,37629.82,0.6315,7,1,6,1,0,0.0,,0,0,0,0,0,0,0,132,5,1,101,mule,1
CASE_000355,ATM_000194,2025-09-14 07:26:11.221617170,0,26.921001021348054,75.79131406519149,23.03781946874166,72.6397004783593,535.989,0,0,0,1,0.00186,Mall ATM,0,1,1,0,14,14,0.9636,22398.51,2.6096,7,1,6,1,0,0.0,,0,0,0,0,0,0,0,132,5,1,101,mule,1
CASE_000355,ATM_000318,2025-09-14 07:26:11.221617170,0,26.921001021348054,75.79131406519149,13.085488907526226,80.25975933537603,1607.261,0,0,0,13,0.00062,Standalone Kiosk,0,0,1,0,2,2,0.92,47578.31,1.0107,7,1,6,1,0,0.0,,0,0,0,0,0,0,0,132,5,1,101,mule,1
CASE_000355,ATM_000343,2025-09-14 07:26:11.221617170,0,26.921001021348054,75.79131406519149,23.068518809346262,72.48325002482707,542.753,0,0,0,2,0.00184,Bank Branch ATM,0,1,1,0,5,5,0.8615,7242.72,1.5437,7,1,6,1,0,0.0,,0,0,0,0,0,0,0,132,5,1,101,mule,1
CASE_000355,ATM_000118,2025-09-14 07:26:11.221617170,0,26.921001021348054,75.79131406519149,13.134732197921853,80.33347937040632,1604.248,0,0,0,1,0.00062,Residential Complex ATM,0,1,0,0,13,13,0.9619,56840.04,2.5385,7,1,6,1,0,0.0,,0,0,0,0,0,0,0,132,5,1,101,mule,1
CASE_000355,ATM_000223,2025-09-14 07:26:11.221617170,0,26.921001021348054,75.79131406519149,13.189103767144722,80.26507209306659,1596.359,0,0,0,1,0.00063,Hospital ATM,0,1,0,0,21,21,0.9379,40426.91,2.8992,7,1,6,1,0,0.0,,0,0,0,0,0,0,0,132,5,1,101,mule,1
CASE_000355,ATM_000228,2025-09-14 07:26:11.221617170,0,26.921001021348054,75.79131406519149,12.965478498822426,77.60160591219447,1563.198,0,0,0,17,0.00064,Bank Branch ATM,0,0,1,0,4,4,0.85,19640.69,1.368,7,1,6,1,0,0.0,,0,0,0,0,0,0,0,132,5,1,101,mule,1
CASE_000355,ATM_000020,2025-09-14 07:26:11.221617170,0,26.921001021348054,75.79131406519149,17.370707943410704,78.58876699456908,1100.202,0,0,0,1,0.00091,Residential Complex ATM,0,0,1,0,1,1,0.9111,2672.04,0.6315,7,1,6,1,0,0.0,,0,0,0,0,0,0,0,132,5,1,101,mule,1
CASE_000355,ATM_000245,2025-09-14 07:26:11.221617170,0,26.921001021348054,75.79131406519149,17.451714339485374,78.4954272070574,1089.003,0,0,0,4,0.00092,Bank Branch ATM,0,0,1,0,1,1,0.9111,80166.95,0.6315,7,1,6,1,0,0.0,,0,0,0,0,0,0,0,132,5,1,101,mule,1
CASE_000355,ATM_000252,2025-09-14 07:26:11.221617170,0,26.921001021348054,75.79131406519149,26.97896359678675,75.8661569858974,9.827,1,1,0,1,0.09236,Railway Station ATM,1,0,0,0,2,2,0.92,31197.74,1.0107,7,1,6,1,0,0.0,,0,0,0,0,0,0,0,132,5,1,101,mule,1
CASE_000355,ATM_000152,2025-09-14 07:26:11.221617170,0,26.921001021348054,75.79131406519149,26.912563096449293,75.80556641364709,1.696,1,1,0,4,0.37089,Mall ATM,1,0,0,0,0,0,0.9,25000.0,0.0,7,1,6,1,0,0.0,,0,0,0,0,0,0,0,132,5,1,101,mule,1
CASE_000355,ATM_000006,2025-09-14 07:26:11.221617170,0,26.921001021348054,75.79131406519149,22.778458741462313,75.93860984345183,460.869,0,0,0,1,0.00217,Bus Terminal ATM,0,1,0,0,18,18,0.8538,42047.16,2.5141,7,1,6,1,0,0.0,,0,0,0,0,0,0,0,132,5,1,101,mule,1
CASE_000355,ATM_000342,2025-09-14 07:26:11.221617170,0,26.921001021348054,75.79131406519149,21.173025683536803,72.81846573650408,706.761,0,0,0,4,0.00141,Railway Station ATM,0,0,1,0,2,2,0.92,70128.26,1.0107,7,1,6,1,0,0.0,,0,0,0,0,0,0,0,132,5,1,101,mule,1
CASE_000355,ATM_000049,2025-09-14 07:26:11.221617170,0,26.921001021348054,75.79131406519149,13.086181904283295,80.27557966805446,1607.664,0,0,0,13,0.00062,Standalone Kiosk,0,0,1,0,1,1,0.9111,2034.49,0.6315,7,1,6,1,0,0.0,,0,0,0,0,0,0,0,132,5,1,101,mule,1
CASE_000355,ATM_000280,2025-09-14 07:26:11.221617170,1,26.921001021348054,75.79131406519149,23.002582842473544,72.60846343532445,541.036,0,0,0,5,0.00184,Market ATM,0,1,1,0,13,13,0.9619,24355.12,2.5385,7,1,6,1,0,0.0,,0,0,0,0,0,0,0,132,5,1,101,mule,1
CASE_000355,ATM_000240,2025-09-14 07:26:11.221617170,0,26.921001021348054,75.79131406519149,19.14182262226751,72.94805715683843,912.516,0,0,0,6,0.00109,Petrol Station ATM,0,1,1,0,11,11,0.9579,26970.88,2.3803,7,1,6,1,0,0.0,,0,0,0,0,0,0,0,132,5,1,101,mule,1
CASE_000355,ATM_000297,2025-09-14 07:26:11.221617170,0,26.921001021348054,75.79131406519149,22.735203387378554,75.94304101477319,465.691,0,0,0,1,0.00214,Bank Branch ATM,0,1,0,0,16,16,0.925,28560.74,2.6207,7,1,6,1,0,0.0,,0,0,0,0,0,0,0,132,5,1,101,mule,1
CASE_000355,ATM_000111,2025-09-14 07:26:11.221617170,0,26.921001021348054,75.79131406519149,28.614623547099384,77.20016437276645,233.831,0,0,0,13,0.00426,Bank Branch ATM,0,0,1,0,1,1,0.9111,22615.89,0.6315,7,1,6,1,0,0.0,,0,0,0,0,0,0,0,132,5,1,101,mule,1
CASE_000355,ATM_000146,2025-09-14 07:26:11.221617170,0,26.921001021348054,75.79131406519149,18.521843319164628,73.90778304556412,953.661,0,0,0,3,0.00105,Mall ATM,0,1,0,0,11,11,0.9579,23246.67,2.3803,7,1,6,1,0,0.0,,0,0,0,0,0,0,0,132,5,1,101,mule,1
CASE_000355,ATM_000139,2025-09-14 07:26:11.221617170,0,26.921001021348054,75.79131406519149,22.586849274333396,88.3521034778392,1355.952,0,0,0,14,0.00074,Hospital ATM,0,0,1,0,1,1,0.8,25625.1,0.5545,7,1,6,1,0,0.0,,0,0,0,0,0,0,0,132,5,1,101,mule,1
CASE_000355,ATM_000327,2025-09-14 07:26:11.221617170,0,26.921001021348054,75.79131406519149,22.99589851238561,72.57126086103086,543.868,0,0,0,10,0.00184,Mall ATM,0,1,0,0,7,7,0.8133,42002.48,1.6913,7,1,6,1,0,0.0,,0,0,0,0,0,0,0,132,5,1,101,mule,1
CASE_000355,ATM_000024,2025-09-14 07:26:11.221617170,0,26.921001021348054,75.79131406519149,26.909515646004493,75.7819370692034,1.58,1,1,0,5,0.38764,Mall ATM,1,0,0,0,1,1,0.9111,5878.69,0.6315,7,1,6,1,0,0.0,,0,0,0,0,0,0,0,132,5,1,101,mule,1
CASE_000355,ATM_000199,2025-09-14 07:26:11.221617170,0,26.921001021348054,75.79131406519149,19.139049059135743,73.02502301321114,910.335,0,0,0,3,0.0011,Hospital ATM,0,1,0,0,5,5,0.8615,14286.4,1.5437,7,1,6,1,0,0.0,,0,0,0,0,0,0,0,132,5,1,101,mule,1
CASE_000355,ATM_000004,2025-09-14 07:26:11.221617170,0,26.921001021348054,75.79131406519149,13.072762724653366,80.26387571924367,1608.744,0,0,0,15,0.00062,Bus Terminal ATM,0,1,0,0,13,13,0.9619,21213.97,2.5385,7,1,6,1,0,0.0,,0,0,0,0,0,0,0,132,5,1,101,mule,1
CASE_000355,ATM_000181,2025-09-14 07:26:11.221617170,0,26.921001021348054,75.79131406519149,26.966187974153172,75.78297340833223,5.092,1,1,0,4,0.16415,University ATM,1,0,0,0,2,2,0.92,7499.22,1.0107,7,1,6,1,0,0.0,,0,0,0,0,0,0,0,132,5,1,101,mule,1
CASE_000355,ATM_000291,2025-09-14 07:26:11.221617170,0,26.921001021348054,75.79131406519149,23.024387860325554,72.60476029315736,539.291,0,0,0,9,0.00185,Petrol Station ATM,0,1,1,0,7,7,0.9467,147684.79,1.9685,7,1,6,1,0,0.0,,0,0,0,0,0,0,0,132,5,1,101,mule,1
CASE_000355,ATM_000282,2025-09-14 07:26:11.221617170,0,26.921001021348054,75.79131406519149,19.051630192585513,73.01765242288891,919.838,0,0,0,5,0.00109,Hospital ATM,0,1,1,0,7,7,0.88,11779.24,1.8299,7,1,6,1,0,0.0,,0,0,0,0,0,0,0,132,5,1,101,mule,1
CASE_000355,ATM_000184,2025-09-14 07:26:11.221617170,0,26.921001021348054,75.79131406519149,19.955240651529998,73.79874250651875,800.739,0,0,0,4,0.00125,Railway Station ATM,0,0,1,0,1,1,0.9111,24697.95,0.6315,7,1,6,1,0,0.0,,0,0,0,0,0,0,0,132,5,1,101,mule,1
CASE_000355,ATM_000346,2025-09-14 07:26:11.221617170,0,26.921001021348054,75.79131406519149,22.549604170475213,88.41551566084136,1363.573,0,0,0,6,0.00073,Standalone Kiosk,0,1,0,0,10,10,0.9,31973.07,2.1581,7,1,6,1,0,0.0,,0,0,0,0,0,0,0,132,5,1,101,mule,1
CASE_000355,ATM_000246,2025-09-14 07:26:11.221617170,0,26.921001021348054,75.79131406519149,26.8694817950312,75.87953477374165,10.457,1,1,0,0,0.08728,Market ATM,1,0,0,1,2,2,0.92,20436.22,1.0107,7,1,6,1,0,0.0,,0,0,0,0,0,0,0,132,5,1,101,mule,1
CASE_000355,ATM_000305,2025-09-14 07:26:11.221617170,0,26.921001021348054,75.79131406519149,26.932165373579654,75.8135284411878,2.528,1,1,0,5,0.28344,Market ATM,1,1,0,1,5,5,0.9385,12037.6,1.6815,7,1,6,1,0,0.0,,0,0,0,0,0,0,0,132,5,1,101,mule,1
CASE_000355,ATM_000279,2025-09-14 07:26:11.221617170,0,26.921001021348054,75.79131406519149,26.902603651311935,75.7752716203306,2.591,1,1,0,4,0.27845,University ATM,1,0,0,0,1,1,0.9111,4970.14,0.6315,7,1,6,1,0,0.0,,0,0,0,0,0,0,0,132,5,1,101,mule,1
CASE_000355,ATM_000137,2025-09-14 07:26:11.221617170,0,26.921001021348054,75.79131406519149,21.223179555604478,72.80923885411525,702.101,0,0,0,1,0.00142,Petrol Station ATM,0,0,1,0,2,2,0.92,4818.47,1.0107,7,1,6,1,0,0.0,,0,0,0,0,0,0,0,132,5,1,101,mule,1
CASE_000357,ATM_000003,2024-09-29 15:01:21.479977584,0,26.851905559762876,75.92096112005477,26.977487381625732,75.7269303823776,23.772,1,1,0,1,0.04037,Residential Complex ATM,1,0,0,0,0,0,0.9,25000.0,0.0,15,0,6,1,0,0.0,0.82,3,0,0,1,3,3,3,11,4,1,6,intermediary,1
CASE_000357,ATM_000244,2024-09-29 15:01:21.479977584,0,26.851905559762876,75.92096112005477,12.958407667174459,77.57238012769452,1554.439,0,0,0,15,0.00064,Railway Station ATM,0,1,0,0,4,4,0.7667,23754.34,1.2339,15,0,6,1,0,0.0,0.82,3,0,0,1,3,3,3,11,4,1,6,intermediary,1
CASE_000357,ATM_000014,2024-09-29 15:01:21.479977584,0,26.851905559762876,75.92096112005477,22.93891637098737,72.51796872006797,554.116,0,0,0,2,0.0018,Residential Complex ATM,0,1,0,0,3,3,0.9273,37169.15,1.2855,15,0,6,1,0,0.0,0.82,3,0,0,1,3,3,3,11,4,1,6,intermediary,1
CASE_000357,ATM_000178,2024-09-29 15:01:21.479977584,0,26.851905559762876,75.92096112005477,22.6681438064313,75.89798883939375,465.219,0,0,0,0,0.00214,Hospital ATM,0,1,0,0,11,11,0.9579,40991.34,2.3803,15,0,6,1,0,0.0,0.82,3,0,0,1,3,3,3,11,4,1,6,intermediary,1
CASE_000357,ATM_000194,2024-09-29 15:01:21.479977584,0,26.851905559762876,75.92096112005477,23.03781946874166,72.6397004783593,537.809,0,0,0,1,0.00186,Mall ATM,0,1,0,0,4,4,0.9333,24949.42,1.5021,15,0,6,1,0,0.0,0.82,3,0,0,1,3,3,3,11,4,1,6,intermediary,1
CASE_000357,ATM_000108,2024-09-29 15:01:21.479977584,0,26.851905559762876,75.92096112005477,18.589901303342067,73.91787562266242,941.325,0,0,0,3,0.00106,Market ATM,0,1,0,0,7,7,0.9467,54606.18,1.9685,15,0,6,1,0,0.0,0.82,3,0,0,1,3,3,3,11,4,1,6,intermediary,1
CASE_000357,ATM_000179,2024-09-29 15:01:21.479977584,0,26.851905559762876,75.92096112005477,26.82231709323649,75.76678503979676,15.647,1,1,0,0,0.06007,Residential Complex ATM,1,0,0,0,0,0,0.9,25000.0,0.0,15,0,6,1,0,0.0,0.82,3,0,0,1,3,3,3,11,4,1,6,intermediary,1
CASE_000357,ATM_000243,2024-09-29 15:01:21.479977584,0,26.851905559762876,75.92096112005477,18.51743894014746,73.85207264990669,950.682,0,0,0,10,0.00105,Market ATM,0,1,0,0,3,3,0.9273,5375.48,1.2855,15,0,6,1,0,0.0,0.82,3,0,0,1,3,3,3,11,4,1,6,intermediary,1
CASE_000357,ATM_000273,2024-09-29 15:01:21.479977584,0,26.851905559762876,75.92096112005477,18.9747741925689,72.91706664148816,928.234,0,0,0,2,0.00108,Petrol Station ATM,0,0,1,0,1,1,0.9111,52409.4,0.6315,15,0,6,1,0,0.0,0.82,3,0,0,1,3,3,3,11,4,1,6,intermediary,1
CASE_000357,ATM_000223,2024-09-29 15:01:21.479977584,0,26.851905559762876,75.92096112005477,13.189103767144722,80.26507209306659,1585.142,0,0,0,1,0.00063,Hospital ATM,0,1,0,0,8,8,0.95,64324.15,2.0874,15,0,6,1,0,0.0,0.82,3,0,0,1,3,3,3,11,4,1,6,intermediary,1
CASE_000357,ATM_000228,2024-09-29 15:01:21.479977584,0,26.851905559762876,75.92096112005477,12.965478498822426,77.60160591219447,1553.998,0,0,0,17,0.00064,Bank Branch ATM,0,1,1,0,4,4,0.85,19640.69,1.368,15,0,6,1,0,0.0,0.82,3,0,0,1,3,3,3,11,4,1,6,intermediary,1
CASE_000357,ATM_000026,2024-09-29 15:01:21.479977584,0,26.851905559762876,75.92096112005477,19.119083215737124,73.0401359973329,908.902,0,0,0,2,0.0011,Mall ATM,0,0,1,0,1,1,0.9111,6142.83,0.6315,15,0,6,1,0,0.0,0.82,3,0,0,1,3,3,3,11,4,1,6,intermediary,1
CASE_000357,ATM_000252,2024-09-29 15:01:21.479977584,0,26.851905559762876,75.92096112005477,26.97896359678675,75.8661569858974,15.137,1,1,0,1,0.06197,Railway Station ATM,1,0,0,0,1,1,0.9111,14019.83,0.6315,15,0,6,1,0,0.0,0.82,3,0,0,1,3,3,3,11,4,1,6,intermediary,1
