complaint_id,cluster_id,chain_accounts,cashout_account_id,pattern_used
CASE_002386,CLUSTER_0607,ACC_017862|ACC_031219|ACC_028109|ACC_031219,ACC_031219,A
CASE_002387,CLUSTER_0119,ACC_012863|ACC_025404|ACC_008933|ACC_034675|ACC_002762,ACC_002762,A
CASE_002388,CLUSTER_0170,ACC_010742|ACC_012021|ACC_008436|ACC_038433|ACC_029713|ACC_023793,ACC_023793,A
CASE_002389,CLUSTER_0144,ACC_020757|ACC_013566|ACC_005570,ACC_005570,D
CASE_002390,CLUSTER_0111,ACC_024197|ACC_031722|ACC_008568|ACC_011673|ACC_031722|ACC_011673,ACC_011673,D
CASE_002391,CLUSTER_0632,ACC_021098|ACC_020783|ACC_004053,ACC_004053,D
CASE_002392,CLUSTER_0111,ACC_003286|ACC_011673|ACC_000066|ACC_008568|ACC_011673|ACC_000066,ACC_000066,B
CASE_002393,CLUSTER_0170,ACC_007873|ACC_012021|ACC_008436|ACC_012021,ACC_012021,D
CASE_002394,CLUSTER_0458,ACC_027780|ACC_037806|ACC_001654,ACC_001654,A
CASE_002395,CLUSTER_0470,ACC_024981|ACC_025740|ACC_002247|ACC_004599|ACC_010029,ACC_010029,A
CASE_002396,CLUSTER_0112,ACC_036881|ACC_000594|ACC_018074|ACC_000594,ACC_000594,B
CASE_002397,CLUSTER_0004,ACC_018338|ACC_021205|ACC_009660|ACC_021205,ACC_021205,A
CASE_002398,CLUSTER_0607,ACC_028742|ACC_028109|ACC_030038|ACC_031219,ACC_031219,A
CASE_002399,CLUSTER_0070,ACC_011594|ACC_025663|ACC_038447|ACC_025663|ACC_009278,ACC_009278,B
CASE_002400,CLUSTER_0407,ACC_007604|ACC_031750|ACC_021714|ACC_037010|ACC_031750|ACC_026906,ACC_026906,B
CASE_002401,CLUSTER_0359,ACC_013696|ACC_015499|ACC_018856,ACC_018856,B
CASE_002402,CLUSTER_0219,ACC_017657|ACC_021472|ACC_004934|ACC_033206|ACC_021472,ACC_021472,D
CASE_002403,CLUSTER_0456,ACC_025305|ACC_021823|ACC_027742|ACC_012489|ACC_027742|ACC_034380,ACC_034380,E
CASE_002404,CLUSTER_0518,ACC_017908|ACC_022260|ACC_030875|ACC_036943|ACC_030875,ACC_030875,A
CASE_002405,CLUSTER_0231,ACC_001349|ACC_035806|ACC_005070,ACC_005070,A
CASE_002406,CLUSTER_0601,ACC_039986|ACC_018323|ACC_020189|ACC_018323|ACC_006239,ACC_006239,E
CASE_002407,CLUSTER_0554,ACC_035211|ACC_002522|ACC_020432|ACC_029156|ACC_008394,ACC_008394,D
CASE_002408,CLUSTER_0322,ACC_028331|ACC_010020|ACC_031173|ACC_033235,ACC_033235,A
CASE_002409,CLUSTER_0631,ACC_031626|ACC_035968|ACC_018020|ACC_014247,ACC_014247,A
CASE_002410,CLUSTER_0147,ACC_030685|ACC_003234|ACC_004250|ACC_003234,ACC_003234,B
CASE_002411,CLUSTER_0060,ACC_037354|ACC_023306|ACC_013684|ACC_033236|ACC_013684,ACC_013684,B
CASE_002412,CLUSTER_0170,ACC_003869|ACC_012021|ACC_023793|ACC_038433|ACC_023793|ACC_008436,ACC_008436,D
CASE_002413,CLUSTER_0511,ACC_026798|ACC_017726|ACC_015093|ACC_002859,ACC_002859,A
CASE_002414,CLUSTER_0257,ACC_029705|ACC_019844|ACC_022567|ACC_019844,ACC_019844,B
CASE_002415,CLUSTER_0497,ACC_012329|ACC_002664|ACC_002383|ACC_000103,ACC_000103,B
CASE_002416,CLUSTER_0351,ACC_001530|ACC_026092|ACC_005054|ACC_013334|ACC_005054,ACC_005054,A
CASE_002417,CLUSTER_0598,ACC_016011|ACC_011025|ACC_009447|ACC_011025|ACC_035942|ACC_009447,ACC_009447,A
CASE_002418,CLUSTER_0547,ACC_002559|ACC_020768|ACC_028517,ACC_028517,D
CASE_002419,CLUSTER_0107,ACC_027276|ACC_036831|ACC_026724|ACC_004809|ACC_037468|ACC_035024,ACC_035024,A
CASE_002420,CLUSTER_0623,ACC_021944|ACC_003305|ACC_029946,ACC_029946,A
CASE_002421,CLUSTER_0409,ACC_010753|ACC_002628|ACC_027825|ACC_002628,ACC_002628,A
CASE_002422,CLUSTER_0222,ACC_035280|ACC_037260|ACC_038438|ACC_019355|ACC_008664|ACC_035326,ACC_035326,E
CASE_002423,CLUSTER_0425,ACC_010746|ACC_035003|ACC_028937|ACC_035003|ACC_023812|ACC_035003|ACC_028937,ACC_028937,A
CASE_002424,CLUSTER_0458,ACC_033064|ACC_037806|ACC_001654,ACC_001654,B
CASE_002425,CLUSTER_0636,ACC_025105|ACC_010344|ACC_016693|ACC_010344,ACC_010344,B
CASE_002426,CLUSTER_0185,ACC_026890|ACC_037694|ACC_020365|ACC_037694,ACC_037694,B
CASE_002427,CLUSTER_0198,ACC_010797|ACC_024620|ACC_012843,ACC_012843,D
CASE_002428,CLUSTER_0245,ACC_016448|ACC_032167|ACC_001708|ACC_032167|ACC_001708|ACC_032167,ACC_032167,A
CASE_002429,CLUSTER_0571,ACC_027293|ACC_007556|ACC_028529|ACC_038698,ACC_038698,A
CASE_002430,CLUSTER_0023,ACC_007953|ACC_028351|ACC_034633|ACC_028351|ACC_006526,ACC_006526,E
CASE_002431,CLUSTER_0241,ACC_012880|ACC_031965|ACC_017172|ACC_031965|ACC_038382|ACC_001588|ACC_004487,ACC_004487,A
CASE_002432,CLUSTER_0491,ACC_024140|ACC_014812|ACC_014773|ACC_014812|ACC_013989,ACC_013989,A
CASE_002433,CLUSTER_0144,ACC_011625|ACC_013566|ACC_005570,ACC_005570,D
CASE_002434,CLUSTER_0089,ACC_033741|ACC_039263|ACC_022297|ACC_013145,ACC_013145,D
CASE_002435,CLUSTER_0425,ACC_030825|ACC_003223|ACC_023812|ACC_003223|ACC_023812|ACC_035003,ACC_035003,A
CASE_002436,CLUSTER_0496,ACC_039491|ACC_013354|ACC_019290|ACC_013354|ACC_019290|ACC_007521,ACC_007521,A
CASE_002437,CLUSTER_0028,ACC_010651|ACC_028482|ACC_004573|ACC_028482,ACC_028482,A
CASE_002438,CLUSTER_0187,ACC_024232|ACC_018561|ACC_023777|ACC_019426|ACC_018561|ACC_024679,ACC_024679,A
CASE_002439,CLUSTER_0436,ACC_030447|ACC_033439|ACC_023643,ACC_023643,A
CASE_002440,CLUSTER_0015,ACC_001925|ACC_007154|ACC_038485|ACC_007154,ACC_007154,D
CASE_002441,CLUSTER_0027,ACC_034255|ACC_016795|ACC_019124|ACC_010852|ACC_000395|ACC_005627|ACC_016353,ACC_016353,A
CASE_002442,CLUSTER_0019,ACC_007611|ACC_017682|ACC_019768|ACC_017682|ACC_020447,ACC_020447,B
CASE_002443,CLUSTER_0571,ACC_023250|ACC_038698|ACC_007556|ACC_038698,ACC_038698,B
CASE_002444,CLUSTER_0407,ACC_005878|ACC_026906|ACC_008870|ACC_026906|ACC_037010|ACC_026906|ACC_031750,ACC_031750,B
CASE_002445,CLUSTER_0154,ACC_027719|ACC_002697|ACC_002294,ACC_002294,A
CASE_002446,CLUSTER_0190,ACC_008404|ACC_017396|ACC_005704|ACC_009088,ACC_009088,B
CASE_002447,CLUSTER_0632,ACC_031390|ACC_004053|ACC_020783,ACC_020783,B
CASE_002448,CLUSTER_0458,ACC_009792|ACC_037806|ACC_001654,ACC_001654,A
CASE_002449,CLUSTER_0050,ACC_021439|ACC_035220|ACC_027672|ACC_039142|ACC_019203,ACC_019203,A
CASE_002450,CLUSTER_0322,ACC_016032|ACC_031173|ACC_033235|ACC_031173,ACC_031173,E
CASE_002451,CLUSTER_0535,ACC_029500|ACC_023109|ACC_037642|ACC_023109,ACC_023109,D
CASE_002452,CLUSTER_0050,ACC_024672|ACC_039142|ACC_028776|ACC_027672|ACC_035220,ACC_035220,A
CASE_002453,CLUSTER_0258,ACC_020794|ACC_019912|ACC_037124,ACC_037124,E
CASE_002454,CLUSTER_0239,ACC_018654|ACC_007553|ACC_002700|ACC_001156,ACC_001156,D
CASE_002455,CLUSTER_0392,ACC_027717|ACC_006176|ACC_020511|ACC_006176,ACC_006176,D
CASE_002456,CLUSTER_0494,ACC_035284|ACC_016494|ACC_000712|ACC_035890,ACC_035890,A
CASE_002457,CLUSTER_0497,ACC_008259|ACC_000103|ACC_001828|ACC_000103|ACC_018462|ACC_002383,ACC_002383,A
CASE_002458,CLUSTER_0413,ACC_013696|ACC_020379|ACC_028737|ACC_012996,ACC_012996,B
CASE_002459,CLUSTER_0418,ACC_000796|ACC_005695|ACC_030650|ACC_027150|ACC_036886,ACC_036886,D
CASE_002460,CLUSTER_0432,ACC_012740|ACC_001703|ACC_035999|ACC_001703|ACC_030716,ACC_030716,E
CASE_002461,CLUSTER_0154,ACC_029004|ACC_002697|ACC_002294,ACC_002294,B
CASE_002462,CLUSTER_0612,ACC_005833|ACC_001257|ACC_013781|ACC_039458,ACC_039458,B
CASE_002463,CLUSTER_0575,ACC_002695|ACC_039532|ACC_019891|ACC_018444|ACC_039532,ACC_039532,E
CASE_002464,CLUSTER_0608,ACC_025344|ACC_036302|ACC_012493|ACC_025727|ACC_014168,ACC_014168,E
CASE_002465,CLUSTER_0331,ACC_039876|ACC_010459|ACC_012237|ACC_023616|ACC_012237,ACC_012237,D
CASE_002466,CLUSTER_0371,ACC_014620|ACC_032594|ACC_002652|ACC_018963|ACC_012003|ACC_032865|ACC_000484,ACC_000484,D
CASE_002467,CLUSTER_0471,ACC_030580|ACC_023947|ACC_022412|ACC_023947,ACC_023947,A
CASE_002468,CLUSTER_0210,ACC_033389|ACC_021260|ACC_023163,ACC_023163,D
CASE_002469,CLUSTER_0557,ACC_006052|ACC_018438|ACC_009602|ACC_013138|ACC_009602,ACC_009602,E
CASE_002470,CLUSTER_0085,ACC_004887|ACC_016840|ACC_004793|ACC_032989|ACC_034048|ACC_004793|ACC_023043,ACC_023043,D
CASE_002471,CLUSTER_0027,ACC_035918|ACC_005627|ACC_000395|ACC_005627,ACC_005627,D
CASE_002472,CLUSTER_0110,ACC_023126|ACC_005241|ACC_017785|ACC_010340,ACC_010340,B
CASE_002473,CLUSTER_0347,ACC_019900|ACC_004052|ACC_029718|ACC_004052|ACC_029718,ACC_029718,D
CASE_002474,CLUSTER_0107,ACC_026299|ACC_004809|ACC_037468|ACC_026724|ACC_004809|ACC_026724,ACC_026724,D
CASE_002475,CLUSTER_0318,ACC_039645|ACC_026109|ACC_003447|ACC_026109,ACC_026109,A
CASE_002476,CLUSTER_0555,ACC_036679|ACC_001681|ACC_013861,ACC_013861,A
CASE_002477,CLUSTER_0223,ACC_023473|ACC_035532|ACC_011791,ACC_011791,E
CASE_002478,CLUSTER_0053,ACC_001746|ACC_029053|ACC_015458|ACC_029053|ACC_000609|ACC_015458,ACC_015458,B
CASE_002479,CLUSTER_0204,ACC_012216|ACC_031225|ACC_010258|ACC_031225|ACC_024957|ACC_010258,ACC_010258,A
CASE_002480,CLUSTER_0183,ACC_014477|ACC_034342|ACC_006599|ACC_034342|ACC_027391,ACC_027391,D
CASE_002481,CLUSTER_0597,ACC_024446|ACC_019096|ACC_019061|ACC_029388|ACC_038266|ACC_021255|ACC_019061,ACC_019061,B
CASE_002482,CLUSTER_0330,ACC_023343|ACC_017220|ACC_030971|ACC_017220|ACC_030824|ACC_026526|ACC_017220,ACC_017220,D
CASE_002483,CLUSTER_0627,ACC_021486|ACC_027047|ACC_032725|ACC_008458|ACC_032744|ACC_032725|ACC_027047,ACC_027047,B
CASE_002484,CLUSTER_0223,ACC_029984|ACC_035532|ACC_011791,ACC_011791,D
CASE_002485,CLUSTER_0211,ACC_008589|ACC_000030|ACC_007254|ACC_012458,ACC_012458,B
CASE_002486,CLUSTER_0249,ACC_025925|ACC_033956|ACC_022341|ACC_033956,ACC_033956,D
CASE_002487,CLUSTER_0619,ACC_011923|ACC_030015|ACC_000968|ACC_030015,ACC_030015,D
CASE_002488,CLUSTER_0371,ACC_032025|ACC_018963|ACC_000484|ACC_032594|ACC_002652|ACC_012003|ACC_000484,ACC_000484,A
CASE_002489,CLUSTER_0471,ACC_015343|ACC_023947|ACC_022412|ACC_023947,ACC_023947,A
CASE_002490,CLUSTER_0121,ACC_023405|ACC_028329|ACC_017325|ACC_005280|ACC_017325,ACC_017325,D
CASE_002491,CLUSTER_0532,ACC_022376|ACC_019581|ACC_021080,ACC_021080,A
CASE_002492,CLUSTER_0223,ACC_027491|ACC_035532|ACC_011791,ACC_011791,E
CASE_002493,CLUSTER_0387,ACC_000337|ACC_031364|ACC_011136,ACC_011136,A
CASE_002494,CLUSTER_0533,ACC_021171|ACC_016854|ACC_030435,ACC_030435,D
CASE_002495,CLUSTER_0254,ACC_015895|ACC_005893|ACC_026729|ACC_027730,ACC_027730,B
CASE_002496,CLUSTER_0521,ACC_022088|ACC_006600|ACC_011441,ACC_011441,B
CASE_002497,CLUSTER_0495,ACC_003687|ACC_025524|ACC_017152|ACC_038277|ACC_025524|ACC_038277,ACC_038277,B
CASE_002498,CLUSTER_0017,ACC_012498|ACC_000921|ACC_032736|ACC_028064|ACC_032736|ACC_039250,ACC_039250,D
CASE_002499,CLUSTER_0236,ACC_026454|ACC_028997|ACC_003123|ACC_028997|ACC_036118|ACC_003123,ACC_003123,B
CASE_002500,CLUSTER_0457,ACC_019544|ACC_031882|ACC_038464|ACC_004333|ACC_002442,ACC_002442,B
CASE_002501,CLUSTER_0322,ACC_016890|ACC_033235|ACC_031173|ACC_010020,ACC_010020,B
CASE_002502,CLUSTER_0597,ACC_012814|ACC_029388|ACC_038266|ACC_019061|ACC_008759|ACC_029388,ACC_029388,A
CASE_002503,CLUSTER_0112,ACC_015239|ACC_023441|ACC_018074|ACC_023441,ACC_023441,D
CASE_002504,CLUSTER_0281,ACC_021995|ACC_022559|ACC_023009|ACC_020449|ACC_011023|ACC_020449,ACC_020449,A
CASE_002505,CLUSTER_0456,ACC_029301|ACC_027565|ACC_021823|ACC_012489|ACC_027565|ACC_027742,ACC_027742,B
CASE_002506,CLUSTER_0229,ACC_024316|ACC_017448|ACC_006353|ACC_017448,ACC_017448,B
CASE_002507,CLUSTER_0120,ACC_020687|ACC_001473|ACC_037788|ACC_008736,ACC_008736,A
CASE_002508,CLUSTER_0028,ACC_014786|ACC_028482|ACC_004573|ACC_028482,ACC_028482,A
CASE_002509,CLUSTER_0015,ACC_019375|ACC_007154|ACC_023465|ACC_007154,ACC_007154,A
CASE_002510,CLUSTER_0611,ACC_017976|ACC_037519|ACC_015326|ACC_039199|ACC_015326|ACC_037519|ACC_039199,ACC_039199,A
CASE_002511,CLUSTER_0349,ACC_014273|ACC_018474|ACC_000506,ACC_000506,A
CASE_002512,CLUSTER_0307,ACC_019638|ACC_019621|ACC_025734,ACC_025734,D
CASE_002513,CLUSTER_0064,ACC_007482|ACC_005371|ACC_013340|ACC_005371|ACC_032284,ACC_032284,B
CASE_002514,CLUSTER_0202,ACC_033357|ACC_013756|ACC_037021|ACC_014253|ACC_037021,ACC_037021,A
CASE_002515,CLUSTER_0557,ACC_034556|ACC_013138|ACC_018438|ACC_013138|ACC_009602,ACC_009602,D
CASE_002516,CLUSTER_0497,ACC_021939|ACC_000103|ACC_002664|ACC_001828|ACC_006833,ACC_006833,B
CASE_002517,CLUSTER_0240,ACC_003370|ACC_037824|ACC_001355|ACC_015407,ACC_015407,A
CASE_002518,CLUSTER_0555,ACC_027342|ACC_001681|ACC_013861,ACC_013861,B
CASE_002519,CLUSTER_0395,ACC_035526|ACC_022391|ACC_029966|ACC_022391,ACC_022391,A
CASE_002520,CLUSTER_0067,ACC_033427|ACC_001967|ACC_009510|ACC_001967,ACC_001967,D
CASE_002521,CLUSTER_0386,ACC_000349|ACC_037198|ACC_005567,ACC_005567,A
CASE_002522,CLUSTER_0570,ACC_033548|ACC_029468|ACC_031316|ACC_015544|ACC_011638,ACC_011638,B
CASE_002523,CLUSTER_0066,ACC_035195|ACC_016878|ACC_027307,ACC_027307,E
CASE_002524,CLUSTER_0451,ACC_006552|ACC_013088|ACC_007066|ACC_009310|ACC_013088,ACC_013088,D
CASE_002525,CLUSTER_0639,ACC_033139|ACC_035263|ACC_015049|ACC_035263,ACC_035263,D
CASE_002526,CLUSTER_0637,ACC_018735|ACC_013965|ACC_004154|ACC_013965,ACC_013965,D
CASE_002527,CLUSTER_0613,ACC_034854|ACC_019477|ACC_004157|ACC_019477|ACC_004157|ACC_037730,ACC_037730,E
CASE_002528,CLUSTER_0017,ACC_011024|ACC_039619|ACC_039250|ACC_000921|ACC_032736|ACC_000921,ACC_000921,D
CASE_002529,CLUSTER_0375,ACC_012434|ACC_023547|ACC_014028|ACC_021901|ACC_028028,ACC_028028,B
CASE_002530,CLUSTER_0554,ACC_012821|ACC_034387|ACC_002522|ACC_029156|ACC_002522|ACC_008394,ACC_008394,B
CASE_002531,CLUSTER_0421,ACC_024862|ACC_005274|ACC_015251|ACC_036546|ACC_002013,ACC_002013,A
CASE_002532,CLUSTER_0449,ACC_022495|ACC_003009|ACC_027340|ACC_024220|ACC_003009|ACC_012903|ACC_006471,ACC_006471,D
CASE_002533,CLUSTER_0407,ACC_021934|ACC_008870|ACC_031750|ACC_021714|ACC_008870|ACC_026906,ACC_026906,A
CASE_002534,CLUSTER_0320,ACC_028809|ACC_032269|ACC_025751|ACC_031813,ACC_031813,B
CASE_002535,CLUSTER_0466,ACC_027800|ACC_004088|ACC_014284|ACC_014538,ACC_014538,E
CASE_002536,CLUSTER_0320,ACC_016710|ACC_032269|ACC_025751|ACC_032269,ACC_032269,B
CASE_002537,CLUSTER_0554,ACC_022399|ACC_020432|ACC_029156|ACC_034387|ACC_002522|ACC_008394,ACC_008394,B
CASE_002538,CLUSTER_0163,ACC_028973|ACC_023654|ACC_027832|ACC_010650|ACC_027832,ACC_027832,D
CASE_002539,CLUSTER_0568,ACC_003699|ACC_025033|ACC_011577|ACC_023997|ACC_025033,ACC_025033,E
CASE_002540,CLUSTER_0225,ACC_023338|ACC_007742|ACC_001687|ACC_001756|ACC_007742,ACC_007742,A
CASE_002541,CLUSTER_0107,ACC_031891|ACC_026724|ACC_036831|ACC_035024,ACC_035024,E
CASE_002542,CLUSTER_0238,ACC_039954|ACC_033768|ACC_013300|ACC_033768|ACC_025557,ACC_025557,D
CASE_002543,CLUSTER_0558,ACC_022985|ACC_037952|ACC_019083|ACC_037952|ACC_034565,ACC_034565,B
CASE_002544,CLUSTER_0040,ACC_007447|ACC_013128|ACC_025509,ACC_025509,A
CASE_002545,CLUSTER_0380,ACC_033718|ACC_003922|ACC_019767|ACC_003589,ACC_003589,A
CASE_002546,CLUSTER_0616,ACC_024723|ACC_034491|ACC_033207|ACC_003246|ACC_033207,ACC_033207,B
CASE_002547,CLUSTER_0315,ACC_010969|ACC_023748|ACC_005114|ACC_023748,ACC_023748,D
CASE_002548,CLUSTER_0592,ACC_036838|ACC_023522|ACC_023276,ACC_023276,A
CASE_002549,CLUSTER_0563,ACC_011113|ACC_035531|ACC_018154|ACC_025525|ACC_027149|ACC_025525,ACC_025525,B
CASE_002550,CLUSTER_0254,ACC_017627|ACC_026729|ACC_024644|ACC_036395,ACC_036395,A
CASE_002551,CLUSTER_0286,ACC_019437|ACC_039082|ACC_032201|ACC_028312|ACC_002526|ACC_039082|ACC_028312,ACC_028312,B
CASE_002552,CLUSTER_0206,ACC_019315|ACC_032279|ACC_018327|ACC_004683|ACC_032279,ACC_032279,E
CASE_002553,CLUSTER_0604,ACC_038014|ACC_002641|ACC_003622|ACC_002641,ACC_002641,A
CASE_002554,CLUSTER_0407,ACC_005176|ACC_000895|ACC_008870|ACC_026906|ACC_008870|ACC_000895|ACC_037010,ACC_037010,B
CASE_002555,CLUSTER_0189,ACC_002401|ACC_027986|ACC_001467|ACC_015004,ACC_015004,E
CASE_002556,CLUSTER_0027,ACC_011596|ACC_000395|ACC_016353|ACC_000395|ACC_010852|ACC_016795,ACC_016795,D
CASE_002557,CLUSTER_0296,ACC_024119|ACC_021438|ACC_027953|ACC_021438|ACC_011225|ACC_027953,ACC_027953,A
CASE_002558,CLUSTER_0396,ACC_003952|ACC_015721|ACC_035354|ACC_015721|ACC_004291|ACC_003487|ACC_015721,ACC_015721,E
CASE_002559,CLUSTER_0229,ACC_004236|ACC_006353|ACC_032133|ACC_006353,ACC_006353,D
CASE_002560,CLUSTER_0554,ACC_001092|ACC_008394|ACC_020432|ACC_002522,ACC_002522,D
CASE_002561,CLUSTER_0135,ACC_029994|ACC_020290|ACC_027382|ACC_035423|ACC_020290|ACC_023421,ACC_023421,A
CASE_002562,CLUSTER_0563,ACC_012733|ACC_001207|ACC_027149|ACC_018154|ACC_001207|ACC_027149,ACC_027149,B
CASE_002563,CLUSTER_0206,ACC_009735|ACC_014424|ACC_005259|ACC_027093|ACC_005259,ACC_005259,D
CASE_002564,CLUSTER_0243,ACC_018483|ACC_014413|ACC_001493,ACC_001493,D
CASE_002565,CLUSTER_0373,ACC_022065|ACC_021387|ACC_004400,ACC_004400,B
CASE_002566,CLUSTER_0362,ACC_002236|ACC_015039|ACC_009954|ACC_015039|ACC_028532|ACC_025777,ACC_025777,A
CASE_002567,CLUSTER_0302,ACC_036055|ACC_013614|ACC_032107|ACC_013614|ACC_032107,ACC_032107,A
CASE_002568,CLUSTER_0149,ACC_034036|ACC_007560|ACC_020043|ACC_010946|ACC_020043|ACC_038684,ACC_038684,D
CASE_002569,CLUSTER_0149,ACC_014678|ACC_007560|ACC_010946|ACC_020043|ACC_007560,ACC_007560,A
CASE_002570,CLUSTER_0045,ACC_029749|ACC_012618|ACC_026673|ACC_012618|ACC_026673,ACC_026673,B
CASE_002571,CLUSTER_0407,ACC_030565|ACC_031750|ACC_021714|ACC_008870|ACC_031750|ACC_000895,ACC_000895,B
CASE_002572,CLUSTER_0623,ACC_013908|ACC_003305|ACC_029946,ACC_029946,E
CASE_002573,CLUSTER_0489,ACC_020850|ACC_021754|ACC_039907,ACC_039907,A
CASE_002574,CLUSTER_0016,ACC_023953|ACC_027752|ACC_010093|ACC_022367|ACC_003251,ACC_003251,A
CASE_002575,CLUSTER_0451,ACC_015861|ACC_001335|ACC_013088|ACC_007066|ACC_013088,ACC_013088,D
CASE_002576,CLUSTER_0135,ACC_022781|ACC_023969|ACC_023421|ACC_027382|ACC_023421,ACC_023421,A
CASE_002577,CLUSTER_0565,ACC_039610|ACC_009734|ACC_005761|ACC_010934,ACC_010934,A
CASE_002578,CLUSTER_0630,ACC_003585|ACC_022580|ACC_023936|ACC_035406,ACC_035406,A
CASE_002579,CLUSTER_0465,ACC_019933|ACC_009198|ACC_035206|ACC_009198,ACC_009198,B
CASE_002580,CLUSTER_0167,ACC_026999|ACC_035534|ACC_037498|ACC_035534,ACC_035534,A
CASE_002581,CLUSTER_0281,ACC_018294|ACC_023009|ACC_011023|ACC_022559|ACC_023009|ACC_022559,ACC_022559,D
CASE_002582,CLUSTER_0305,ACC_007019|ACC_005708|ACC_025085,ACC_025085,D
CASE_002583,CLUSTER_0257,ACC_005814|ACC_034458|ACC_019844|ACC_034458,ACC_034458,B
CASE_002584,CLUSTER_0627,ACC_002964|ACC_032744|ACC_027047|ACC_008458|ACC_032744|ACC_008458|ACC_028350,ACC_028350,B
CASE_002585,CLUSTER_0594,ACC_027095|ACC_034670|ACC_031471|ACC_034670,ACC_034670,D
CASE_002586,CLUSTER_0054,ACC_032941|ACC_036324|ACC_033560,ACC_033560,D
CASE_002587,CLUSTER_0017,ACC_010527|ACC_014960|ACC_000921|ACC_039250|ACC_014960|ACC_032736,ACC_032736,D
CASE_002588,CLUSTER_0085,ACC_001738|ACC_023043|ACC_004793|ACC_010727,ACC_010727,E
CASE_002589,CLUSTER_0202,ACC_019543|ACC_016078|ACC_020957|ACC_037021,ACC_037021,D
CASE_002590,CLUSTER_0211,ACC_033551|ACC_012458|ACC_007254|ACC_000030,ACC_000030,A
CASE_002591,CLUSTER_0608,ACC_014883|ACC_012478|ACC_036302|ACC_012478|ACC_036302|ACC_012478|ACC_012493,ACC_012493,A
CASE_002592,CLUSTER_0322,ACC_023690|ACC_033235|ACC_010020|ACC_033235,ACC_033235,A
CASE_002593,CLUSTER_0256,ACC_022126|ACC_016112|ACC_036908,ACC_036908,D
CASE_002594,CLUSTER_0322,ACC_012374|ACC_010020|ACC_031173|ACC_033235,ACC_033235,E
CASE_002595,CLUSTER_0068,ACC_017928|ACC_031160|ACC_027970,ACC_027970,D
CASE_002596,CLUSTER_0033,ACC_013255|ACC_003202|ACC_024450|ACC_001226|ACC_024450|ACC_003202,ACC_003202,B
CASE_002597,CLUSTER_0530,ACC_008820|ACC_012705|ACC_035312|ACC_000920,ACC_000920,D
CASE_002598,CLUSTER_0060,ACC_031248|ACC_023306|ACC_013684|ACC_023306|ACC_013684,ACC_013684,B
CASE_002599,CLUSTER_0248,ACC_032643|ACC_011207|ACC_034827,ACC_034827,E
CASE_002600,CLUSTER_0470,ACC_003091|ACC_025740|ACC_004599|ACC_010029|ACC_002247,ACC_002247,D
CASE_002601,CLUSTER_0639,ACC_027748|ACC_035263|ACC_015049|ACC_037565,ACC_037565,B
CASE_002602,CLUSTER_0278,ACC_030636|ACC_031775|ACC_006577|ACC_031775|ACC_006577|ACC_031775|ACC_003924,ACC_003924,D
CASE_002603,CLUSTER_0458,ACC_012982|ACC_037806|ACC_001654,ACC_001654,D
CASE_002604,CLUSTER_0543,ACC_007227|ACC_005076|ACC_017142|ACC_031547|ACC_020507,ACC_020507,D
CASE_002605,CLUSTER_0380,ACC_002837|ACC_019767|ACC_003922|ACC_003589,ACC_003589,E
CASE_002606,CLUSTER_0180,ACC_015683|ACC_032358|ACC_035879|ACC_032358|ACC_035879,ACC_035879,D
CASE_002607,CLUSTER_0302,ACC_028002|ACC_033083|ACC_032107|ACC_000140|ACC_013614|ACC_022587,ACC_022587,A
CASE_002608,CLUSTER_0241,ACC_018275|ACC_006824|ACC_038382|ACC_031965|ACC_017172|ACC_006824|ACC_038382,ACC_038382,A
CASE_002609,CLUSTER_0395,ACC_035855|ACC_034881|ACC_029966|ACC_022391,ACC_022391,A
CASE_002610,CLUSTER_0391,ACC_022951|ACC_017089|ACC_034216|ACC_005103|ACC_034216|ACC_012753,ACC_012753,A
CASE_002611,CLUSTER_0067,ACC_028518|ACC_001967|ACC_009510|ACC_031929|ACC_007232|ACC_013505,ACC_013505,A
CASE_002612,CLUSTER_0339,ACC_012804|ACC_015838|ACC_013243|ACC_009620|ACC_013243,ACC_013243,A
CASE_002613,CLUSTER_0509,ACC_030951|ACC_038284|ACC_022827|ACC_014813,ACC_014813,B
CASE_002614,CLUSTER_0492,ACC_012113|ACC_015865|ACC_013400,ACC_013400,A
CASE_002615,CLUSTER_0101,ACC_037523|ACC_014337|ACC_030378|ACC_035860|ACC_029125|ACC_030378|ACC_020210,ACC_020210,A
CASE_002616,CLUSTER_0494,ACC_028279|ACC_000712|ACC_003441|ACC_035890|ACC_003441,ACC_003441,D
CASE_002617,CLUSTER_0202,ACC_023756|ACC_014253|ACC_013756|ACC_016078|ACC_037021|ACC_016078,ACC_016078,A
CASE_002618,CLUSTER_0469,ACC_029566|ACC_008387|ACC_028386|ACC_019394|ACC_028386,ACC_028386,D
CASE_002619,CLUSTER_0468,ACC_038411|ACC_019369|ACC_035604|ACC_002218|ACC_007800,ACC_007800,B
CASE_002620,CLUSTER_0592,ACC_018573|ACC_023522|ACC_023276,ACC_023276,A
CASE_002621,CLUSTER_0260,ACC_008049|ACC_039337|ACC_027654|ACC_034419|ACC_037709,ACC_037709,A
CASE_002622,CLUSTER_0225,ACC_011885|ACC_007742|ACC_001756|ACC_001687|ACC_025521,ACC_025521,A
CASE_002623,CLUSTER_0104,ACC_036491|ACC_003029|ACC_020317,ACC_020317,D
