complaint_id,reported_loss_amount,amount_deviation_z,transaction_count_deviation,velocity_1h,velocity_24h,unusual_time_of_day,new_beneficiary_anomaly,sudden_degree_change,is_otp_shared,clicked_malicious_link,urgency_score
CASE_003819,13496.77,-0.0083,10,6,13,0,0,0,0,0,0.484
CASE_003820,8001.24,-0.1103,6,2,9,0,0,0,0,0,0.616
CASE_003821,15856.13,0.0354,2,0,5,0,0,0,0,0,0.867
CASE_003822,4660.79,-0.1722,1,0,4,0,0,0,0,1,0.585
CASE_003824,9322.17,-0.0858,10,0,13,1,0,0,0,0,0.862
CASE_003826,167169.25,2.8418,8,0,11,0,0,0,0,0,0.759
CASE_003827,19770.0,0.108,-2,1,1,0,0,0,0,0,0.682
CASE_003829,16928.83,0.0553,5,8,8,0,0,0,0,0,0.156
CASE_003830,61933.3,0.89,5,0,8,0,0,0,1,1,0.312
CASE_003835,7873.62,-0.1126,-3,0,0,0,0,1,1,1,0.538
CASE_003836,11930.68,-0.0374,9,2,12,0,0,0,1,0,0.404
CASE_003837,6321.49,-0.1414,6,0,9,1,0,0,1,1,0.448
CASE_003839,67174.7,0.9872,-3,0,0,0,0,0,0,1,0.588
CASE_003841,1987.96,-0.2218,7,10,10,0,0,0,1,1,0.313
CASE_003843,61711.45,0.8859,1,1,4,0,0,0,0,0,0.655
CASE_003844,2763.39,-0.2074,1,4,4,1,0,1,0,0,0.662
CASE_003845,89157.74,1.3949,1,2,4,0,0,0,0,0,0.627
CASE_003846,8748.84,-0.0964,1,0,4,0,0,0,0,0,0.498
CASE_003847,11899.45,-0.038,7,0,10,0,0,1,0,0,0.438
CASE_003849,9816.32,-0.0766,-2,1,1,0,0,0,1,0,0.148
CASE_003851,85304.61,1.3235,1,1,4,0,0,1,0,1,0.385
CASE_003852,12150.32,-0.0333,2,5,5,0,0,0,0,0,0.738
CASE_003853,3398.46,-0.1956,-1,2,2,0,0,0,0,0,0.646
CASE_003854,28907.3,0.2775,1,0,4,0,0,0,1,0,0.618
CASE_003856,2080.25,-0.2201,11,11,14,0,0,0,0,1,0.544
CASE_003857,23937.85,0.1853,1,4,4,0,0,0,0,0,0.79
CASE_003858,19374.69,0.1007,-2,1,1,0,0,1,1,0,0.708
CASE_003859,1377.6,-0.2331,7,0,10,0,0,1,1,1,0.809
CASE_003860,18128.23,0.0776,0,0,3,0,1,0,1,1,0.617
CASE_003861,9874.96,-0.0755,-3,0,0,0,0,0,1,1,0.316
CASE_003862,1041.6,-0.2393,2,4,5,1,0,0,1,0,0.281
CASE_003863,6761.67,-0.1332,2,1,5,0,0,0,1,0,0.7
CASE_003864,112440.12,1.8267,2,2,5,1,0,0,0,0,0.566
CASE_003866,36210.9,0.4129,0,3,3,1,0,0,0,1,0.11
CASE_003868,2389.64,-0.2143,3,1,6,0,1,1,1,0,0.696
CASE_003869,2690.55,-0.2088,6,0,9,1,0,0,0,0,0.132
CASE_003871,6821.16,-0.1321,2,0,5,0,0,0,0,1,0.668
CASE_003872,11094.61,-0.0529,0,0,3,0,0,0,0,1,0.783
CASE_003873,27540.33,0.2521,-2,0,1,0,0,0,1,1,0.402
CASE_003874,38206.2,0.4499,6,0,9,0,0,1,1,0,0.165
CASE_003875,173069.33,2.9512,7,0,10,0,0,0,0,0,0.709
CASE_003876,22542.1,0.1594,2,0,5,0,0,0,0,1,0.301
CASE_003878,10846.14,-0.0575,2,3,5,0,0,0,0,0,0.239
CASE_003879,5842.48,-0.1503,3,6,6,0,0,0,0,0,0.749
CASE_003883,3833.16,-0.1876,0,3,3,0,0,0,1,1,0.526
CASE_003884,12705.47,-0.023,-3,0,0,0,0,0,1,0,0.751
CASE_003885,3800.43,-0.1882,4,3,7,0,0,0,0,1,0.412
CASE_003887,5155.57,-0.163,4,1,7,0,0,1,1,0,0.207
CASE_003888,18988.94,0.0935,3,6,6,1,0,0,0,0,0.637
CASE_003889,44364.91,0.5642,7,0,10,0,0,0,1,0,0.506
CASE_003890,3916.17,-0.186,2,5,5,1,0,0,0,0,0.317
CASE_003891,23333.16,0.1741,3,6,6,0,0,0,0,0,0.934
CASE_003892,7306.56,-0.1231,3,3,6,0,0,0,0,0,0.506
CASE_003893,45221.69,0.5801,7,0,10,0,0,0,0,0,0.147
CASE_003895,53866.85,0.7404,6,4,9,0,0,0,1,0,0.382
CASE_003897,2921.33,-0.2045,3,1,6,0,0,0,0,0,0.409
CASE_003899,25292.32,0.2104,-2,1,1,0,0,0,1,1,0.457
CASE_003900,9462.68,-0.0832,2,0,5,0,0,1,1,0,0.196
CASE_003901,2507.34,-0.2121,4,0,7,0,0,0,1,0,0.536
CASE_003902,52374.39,0.7127,4,0,7,0,0,0,1,0,0.601
CASE_003904,4780.58,-0.17,-3,0,0,0,0,0,0,0,0.561
CASE_003905,2366.7,-0.2148,6,0,9,0,1,0,1,1,0.702
CASE_003906,4080.78,-0.183,7,9,10,1,0,1,1,0,0.414
CASE_003908,1933.14,-0.2228,4,0,7,0,0,0,1,0,0.818
CASE_003909,57097.86,0.8003,8,1,11,0,0,0,1,1,0.728
CASE_003911,8229.41,-0.106,-3,0,0,1,1,0,1,0,0.693
CASE_003912,35018.74,0.3908,2,4,5,0,1,0,1,0,0.149
CASE_003915,22444.02,0.1576,7,0,10,0,1,0,0,0,0.207
CASE_003916,3409.23,-0.1954,3,6,6,0,0,0,0,1,0.308
CASE_003917,14456.71,0.0095,-3,0,0,0,0,0,1,0,0.677
CASE_003918,13260.65,-0.0127,-1,0,2,0,1,0,1,0,0.475
CASE_003919,5082.99,-0.1644,-2,1,1,0,0,1,1,0,0.587
CASE_003920,56513.05,0.7895,-1,2,2,0,0,1,1,0,0.263
CASE_003921,286597.9,5.0568,11,0,14,0,0,0,1,1,0.364
CASE_003922,16560.72,0.0485,-3,0,0,0,0,0,1,0,0.565
CASE_003924,16942.34,0.0556,-1,2,2,0,0,0,0,1,0.417
CASE_003927,99131.34,1.5799,4,3,7,0,0,0,0,1,0.97
CASE_003929,168690.9,2.87,-1,2,2,0,0,0,1,1,0.509
CASE_003930,5055.01,-0.1649,4,0,7,0,0,0,1,0,0.976
CASE_003931,6847.99,-0.1316,3,0,6,0,0,0,0,0,0.589
CASE_003932,14755.69,0.015,8,0,11,0,0,0,1,0,0.581
CASE_003933,2010.44,-0.2214,-1,2,2,0,0,0,0,0,0.206
CASE_003934,6509.83,-0.1379,0,3,3,0,0,1,1,0,0.341
CASE_003935,15297.22,0.0251,3,0,6,1,0,0,1,0,0.472
CASE_003936,20661.62,0.1246,0,0,3,1,1,1,1,1,0.67
CASE_003937,1068.59,-0.2388,7,4,10,0,0,0,0,0,0.439
CASE_003938,18205.21,0.079,4,0,7,0,0,0,1,0,0.62
CASE_003939,30287.68,0.3031,2,0,5,0,0,0,1,0,0.784
CASE_003940,3068.29,-0.2017,1,0,4,0,0,0,0,0,0.688
CASE_003941,134822.97,2.2419,-1,2,2,0,0,0,0,0,0.371
CASE_003942,28752.8,0.2746,6,1,9,0,1,0,1,1,0.351
CASE_003943,1261.79,-0.2353,2,5,5,0,0,1,1,0,0.652
CASE_003944,14575.99,0.0117,8,0,11,0,0,0,1,1,0.758
CASE_003945,10511.78,-0.0637,6,2,9,1,0,1,1,1,0.682
CASE_003946,136902.94,2.2804,8,1,11,0,0,0,1,0,0.895
CASE_003949,5540.18,-0.1559,3,0,6,0,0,0,0,0,0.406
CASE_003951,7581.24,-0.118,5,0,8,0,0,0,1,0,0.698
CASE_003952,6230.81,-0.1431,2,0,5,0,0,0,0,1,0.792
CASE_003953,28685.78,0.2734,5,0,8,0,0,0,0,0,0.877
CASE_003954,48909.45,0.6485,-1,2,2,0,0,0,0,0,0.788
CASE_003955,5365.96,-0.1591,1,4,4,1,0,0,0,1,0.389
CASE_003956,7774.4,-0.1145,1,4,4,1,0,0,0,0,0.387
CASE_003958,8321.3,-0.1043,4,3,7,0,0,1,1,0,0.71
CASE_003959,26550.01,0.2338,-1,2,2,0,0,0,1,1,0.467
CASE_003960,20067.15,0.1135,7,0,10,0,0,0,1,1,0.218
CASE_003961,8286.5,-0.105,8,0,11,1,0,1,0,0,0.882
CASE_003964,2295.22,-0.2161,10,0,13,0,0,0,0,1,0.359
CASE_003965,9125.41,-0.0894,4,4,7,0,0,1,0,0,0.602
CASE_003966,4948.77,-0.1669,3,0,6,0,0,1,0,1,0.244
CASE_003969,14398.55,0.0084,0,0,3,1,1,1,1,0,0.524
CASE_003970,21105.03,0.1328,4,5,7,0,0,0,0,1,0.212
CASE_003971,2688.91,-0.2088,-2,1,1,0,0,0,1,0,0.8
CASE_003973,7191.86,-0.1253,3,0,6,0,0,1,0,1,0.441
CASE_003975,5842.64,-0.1503,1,0,4,1,0,0,1,0,0.487
CASE_003976,23101.61,0.1698,1,0,4,0,1,0,0,0,0.77
CASE_003977,5567.39,-0.1554,3,0,6,1,0,0,0,1,0.952
CASE_003978,14407.31,0.0086,6,0,9,1,0,0,1,0,0.497
CASE_003979,71868.8,1.0743,5,0,8,0,0,0,1,0,0.455
CASE_003981,4498.11,-0.1752,-2,1,1,0,0,0,1,0,0.211
CASE_003982,32459.84,0.3434,-1,1,2,0,0,0,0,0,0.86
CASE_003984,20879.54,0.1286,1,0,4,0,0,0,0,1,0.657
CASE_003985,56313.33,0.7858,2,5,5,0,0,0,1,1,0.781
CASE_003986,73297.65,1.1008,6,0,9,1,0,1,0,0,0.362
CASE_003989,3849.75,-0.1873,4,0,7,0,0,0,1,0,0.202
CASE_003991,7180.61,-0.1255,0,3,3,0,0,0,0,0,0.601
CASE_003992,5062.24,-0.1648,0,1,3,0,0,0,1,0,0.386
CASE_003993,15391.07,0.0268,-1,2,2,0,0,0,0,0,0.603
CASE_003994,9939.98,-0.0743,-3,0,0,0,0,0,0,0,0.28
CASE_003997,10722.24,-0.0598,3,0,6,1,0,0,0,1,0.688
CASE_003998,33725.82,0.3668,1,0,4,0,0,0,1,1,0.221
CASE_003999,66146.33,0.9681,2,1,5,0,0,0,1,1,0.531
CASE_004000,21441.55,0.139,-1,0,2,1,0,0,0,1,0.371
CASE_004001,27754.44,0.2561,-3,0,0,0,0,0,1,1,0.901
CASE_004003,1509.1,-0.2307,-1,2,2,0,0,0,0,0,0.284
CASE_004004,11960.05,-0.0368,2,0,5,1,0,0,0,1,0.85
CASE_004007,814.75,-0.2435,0,0,3,0,0,0,1,0,0.754
CASE_004008,7171.52,-0.1256,2,5,5,0,0,0,1,0,0.81
CASE_004009,3088.15,-0.2014,2,2,5,0,0,0,1,0,0.537
CASE_004010,36744.14,0.4228,11,0,14,0,0,0,1,0,0.328
CASE_004012,4705.2,-0.1714,0,3,3,0,1,0,0,0,0.578
CASE_004013,143283.59,2.3988,2,3,5,0,0,0,1,0,0.734
CASE_004014,3813.3,-0.1879,2,0,5,0,1,0,0,0,0.937
CASE_004016,72334.77,1.0829,0,0,3,0,0,0,1,0,0.108
CASE_004017,30134.95,0.3003,4,4,7,0,0,0,0,1,0.821
CASE_004018,378260.65,6.7568,-3,0,0,1,0,0,0,0,0.74
CASE_004019,27424.99,0.25,2,5,5,0,0,0,1,1,0.416
CASE_004022,11308.46,-0.0489,-3,0,0,0,0,0,1,0,0.85
CASE_004023,43145.33,0.5415,0,0,3,0,0,1,0,0,0.636
CASE_004024,9030.29,-0.0912,6,0,9,0,0,0,1,1,0.793
CASE_004025,38790.27,0.4608,8,0,11,0,0,0,1,1,0.177
CASE_004027,6603.86,-0.1362,-1,0,2,0,0,0,0,0,0.716
CASE_004028,57765.53,0.8127,0,0,3,0,0,0,1,0,0.259
CASE_004029,1078.09,-0.2387,12,4,15,0,1,0,1,0,0.583
CASE_004030,27496.51,0.2513,1,4,4,0,0,0,1,1,0.454
CASE_004031,42741.92,0.5341,6,0,9,0,0,1,1,0,0.296
CASE_004032,18731.51,0.0888,0,0,3,0,0,0,1,1,0.66
CASE_004033,36649.22,0.4211,3,0,6,0,0,0,0,0,0.655
CASE_004034,16191.86,0.0417,-2,1,1,0,0,0,0,0,0.76
CASE_004036,8357.78,-0.1036,1,3,4,1,0,1,0,0,0.912
CASE_004037,22629.35,0.161,10,0,13,0,0,0,1,0,0.738
CASE_004038,5845.4,-0.1502,3,0,6,0,0,0,0,1,0.554
CASE_004039,27455.39,0.2506,6,9,9,0,0,0,0,1,0.636
CASE_004040,5846.76,-0.1502,2,5,5,0,0,0,1,1,0.665
CASE_004041,12124.38,-0.0338,4,4,7,0,0,1,0,0,0.719
CASE_004045,13255.29,-0.0128,2,2,5,0,0,0,1,0,0.843
CASE_004046,1702.87,-0.2271,5,0,8,1,0,0,0,0,0.546
CASE_004047,5235.02,-0.1616,3,0,6,0,0,0,0,0,0.8
CASE_004048,9105.52,-0.0898,5,0,8,0,0,0,0,0,0.876
CASE_004049,9798.12,-0.0769,8,0,11,0,0,1,0,0,0.352
CASE_004050,13212.02,-0.0136,5,0,8,0,0,0,0,1,0.33
CASE_004051,6784.1,-0.1328,6,4,9,0,0,0,1,0,0.627
CASE_004052,1946.85,-0.2225,1,0,4,0,1,1,0,0,0.947
CASE_004054,70658.53,1.0518,6,5,9,0,0,0,0,1,0.611
CASE_004055,133870.86,2.2242,1,1,4,1,0,1,0,1,0.39
CASE_004056,3524.96,-0.1933,-1,0,2,1,0,1,0,0,0.736
CASE_004058,10156.79,-0.0703,4,0,7,0,0,0,1,1,0.236
CASE_004059,19413.3,0.1014,3,0,6,0,0,1,0,0,0.588
CASE_004060,87362.49,1.3616,-1,0,2,0,0,0,1,0,0.829
CASE_004061,12068.55,-0.0348,0,0,3,0,0,0,0,0,0.256
CASE_004062,6563.65,-0.1369,2,0,5,0,0,0,0,0,0.267
CASE_004065,5434.36,-0.1579,0,0,3,0,0,0,0,0,0.834
CASE_004066,3017.61,-0.2027,9,0,12,0,0,0,1,1,0.268
CASE_004067,20712.42,0.1255,6,0,9,0,0,0,0,1,0.656
CASE_004068,96796.28,1.5366,-3,0,0,0,0,0,1,0,0.754
CASE_004069,4089.15,-0.1828,-3,0,0,0,1,0,0,1,0.863
CASE_004071,9714.97,-0.0785,3,0,6,0,0,0,1,0,0.546
CASE_004072,16855.97,0.054,8,0,11,0,0,0,1,1,0.636
CASE_004073,146247.74,2.4538,9,0,12,0,0,0,0,0,0.421
CASE_004076,14494.16,0.0102,2,5,5,0,0,0,0,1,0.448
CASE_004077,17569.83,0.0672,12,0,15,0,0,0,0,0,0.265
CASE_004080,14090.41,0.0027,7,0,10,0,0,0,1,0,0.37
CASE_004081,28679.13,0.2732,0,0,3,0,0,0,0,0,0.599
CASE_004082,3005.34,-0.2029,2,0,5,1,0,0,1,0,0.432
CASE_004083,45168.05,0.5791,7,0,10,1,0,0,1,1,0.751
CASE_004085,129786.12,2.1484,6,0,9,0,0,0,0,1,0.332
CASE_004086,50230.42,0.673,1,3,4,0,0,0,1,0,0.405
CASE_004088,84222.65,1.3034,-3,0,0,0,0,1,1,0,0.355
CASE_004089,6560.04,-0.137,2,0,5,0,1,0,1,1,0.145
CASE_004091,13081.02,-0.016,4,7,7,1,0,0,0,0,0.387
CASE_004093,13325.69,-0.0115,8,0,11,0,0,1,1,0,0.665
CASE_004094,17501.14,0.0659,6,0,9,0,0,0,0,0,0.578
CASE_004095,11599.34,-0.0435,5,0,8,0,0,0,1,1,0.182
CASE_004096,14273.35,0.0061,3,5,6,0,0,0,0,1,0.24
CASE_004098,49359.42,0.6568,3,0,6,1,0,0,1,1,0.365
CASE_004099,76482.31,1.1598,6,1,9,0,0,0,1,1,0.876
CASE_004102,3072.22,-0.2017,-1,0,2,0,0,0,0,0,0.322
CASE_004103,15623.17,0.0311,0,2,3,0,1,1,1,0,0.778
CASE_004105,68469.71,1.0112,7,10,10,1,0,0,1,1,0.587
CASE_004106,12909.33,-0.0192,-1,2,2,0,0,0,0,0,0.83
CASE_004107,3371.64,-0.1961,-1,0,2,0,1,1,0,0,0.552
CASE_004109,6755.83,-0.1334,1,0,4,0,0,0,0,0,0.732
CASE_004110,8789.46,-0.0956,7,0,10,0,0,0,0,0,0.565
CASE_004111,4424.56,-0.1766,0,3,3,0,0,0,0,1,0.49
CASE_004112,26988.72,0.2419,9,0,12,0,0,0,1,0,0.323
CASE_004113,20768.94,0.1265,6,0,9,0,1,0,1,1,0.645
CASE_004115,44539.52,0.5674,14,7,17,0,0,0,0,0,0.165
CASE_004117,1034.03,-0.2395,-2,1,1,0,0,0,1,0,0.485
CASE_004118,63292.56,0.9152,6,0,9,1,0,0,1,1,0.626
CASE_004119,37579.89,0.4383,-2,1,1,0,0,0,1,1,0.247
CASE_004120,36615.82,0.4204,4,0,7,0,0,1,1,0,0.707
CASE_004121,37069.69,0.4289,4,0,7,0,1,0,1,1,0.429
CASE_004123,14951.67,0.0187,3,3,6,1,0,0,0,1,0.608
CASE_004124,18227.91,0.0794,-2,1,1,0,0,0,0,0,0.367
CASE_004125,38830.72,0.4615,2,5,5,0,0,0,1,0,0.793
CASE_004128,12200.49,-0.0324,5,0,8,0,0,0,1,0,0.195
CASE_004129,78638.13,1.1998,-1,0,2,0,0,0,0,0,0.868
CASE_004131,6286.71,-0.1421,0,3,3,1,0,0,1,1,0.798
CASE_004133,159860.8,2.7062,10,0,13,1,0,1,0,1,0.424
CASE_004135,45250.99,0.5806,5,0,8,0,0,0,0,0,0.841
CASE_004136,78972.38,1.206,7,0,10,0,0,0,0,1,0.737
CASE_004137,51036.19,0.6879,1,1,4,0,0,0,1,0,0.269
CASE_004139,15558.82,0.0299,-1,2,2,0,1,0,0,0,0.212
CASE_004141,5545.14,-0.1558,3,0,6,0,0,0,1,0,0.616
CASE_004142,9680.09,-0.0791,-1,2,2,0,0,0,0,0,0.326
CASE_004143,19781.21,0.1082,5,8,8,0,0,0,1,1,0.369
CASE_004146,4966.7,-0.1665,3,0,6,0,1,0,0,0,0.37
CASE_004147,40857.94,0.4991,1,4,4,0,0,0,0,0,0.783
CASE_004148,6596.62,-0.1363,3,4,6,0,0,0,0,0,0.716
CASE_004149,32310.8,0.3406,-1,2,2,0,0,0,1,0,0.223
CASE_004150,54245.8,0.7474,1,4,4,1,0,0,0,1,0.317
CASE_004151,4614.69,-0.1731,0,0,3,0,0,0,0,0,0.459
CASE_004153,7480.42,-0.1199,3,0,6,0,0,0,0,0,0.775
CASE_004156,25354.91,0.2116,-3,0,0,1,1,0,0,0,0.098
CASE_004157,29118.91,0.2814,4,7,7,0,0,0,1,0,0.716
CASE_004158,9873.31,-0.0755,-3,0,0,0,0,0,1,1,0.446
CASE_004159,73143.8,1.0979,-1,1,2,0,0,0,0,1,0.823
CASE_004160,6899.09,-0.1307,-3,0,0,0,0,0,1,0,0.707
CASE_004161,6986.7,-0.1291,5,0,8,0,0,0,1,0,0.675
CASE_004163,13121.13,-0.0153,-1,2,2,1,0,0,1,0,0.481
CASE_004165,52975.15,0.7239,8,10,11,0,0,0,0,0,0.337
CASE_004166,4355.83,-0.1779,1,0,4,0,0,0,0,0,0.67
CASE_004167,108327.19,1.7505,-1,2,2,1,0,0,1,0,0.639
CASE_004168,8132.24,-0.1078,2,0,5,0,0,0,1,0,0.811
CASE_004170,6227.22,-0.1432,1,0,4,0,0,0,1,0,0.657
CASE_004171,10558.99,-0.0628,8,0,11,0,1,0,0,1,0.745
CASE_004173,3726.32,-0.1895,0,3,3,0,0,0,1,0,0.666
CASE_004174,12911.48,-0.0192,5,0,8,0,0,0,0,0,0.664
CASE_004175,12852.72,-0.0203,7,0,10,1,0,0,0,0,0.692
CASE_004176,6268.43,-0.1424,8,0,11,0,0,0,0,1,0.232
CASE_004177,7087.7,-0.1272,-1,2,2,0,0,0,0,0,0.586
CASE_004178,64615.04,0.9397,3,0,6,1,0,0,0,0,0.399
CASE_004181,29937.58,0.2966,0,3,3,0,1,0,1,0,0.684
CASE_004182,3965.97,-0.1851,-1,0,2,0,0,0,1,0,0.742
CASE_004183,5127.81,-0.1635,6,0,9,0,0,0,0,0,0.762
CASE_004184,27757.96,0.2562,4,3,7,1,0,0,1,1,0.143
CASE_004185,16159.41,0.0411,6,4,9,1,0,0,0,1,0.611
CASE_004186,10042.86,-0.0724,-1,0,2,1,0,0,0,0,0.837
CASE_004187,32450.5,0.3432,-1,2,2,0,0,0,1,0,0.864
CASE_004189,81704.8,1.2567,1,0,4,0,0,1,1,0,0.705
CASE_004192,56520.96,0.7896,4,0,7,0,0,0,0,0,0.763
CASE_004194,29014.56,0.2795,1,2,4,1,0,0,0,0,0.576
CASE_004196,16215.31,0.0421,12,7,15,0,0,0,1,1,0.881
CASE_004197,12006.3,-0.036,2,0,5,0,0,0,1,1,0.287
CASE_004198,6390.18,-0.1401,-3,0,0,0,0,0,0,0,0.282
CASE_004199,3900.39,-0.1863,2,1,5,1,0,1,0,0,0.723
CASE_004201,30460.54,0.3063,2,0,5,0,1,0,0,0,0.481
CASE_004203,5896.01,-0.1493,5,0,8,0,0,0,0,0,0.193
CASE_004204,53595.12,0.7354,4,0,7,0,0,0,0,1,0.721
CASE_004206,4078.84,-0.183,3,0,6,0,0,1,0,0,0.854
CASE_004207,6025.0,-0.1469,-1,2,2,0,0,0,1,0,0.662
CASE_004208,2812.76,-0.2065,10,6,13,0,0,0,1,0,0.776
CASE_004210,215237.21,3.7333,0,2,3,1,0,0,0,0,0.628
CASE_004211,3071.99,-0.2017,4,0,7,0,0,0,1,0,0.768
CASE_004212,49082.37,0.6517,10,0,13,0,0,0,1,1,0.368
CASE_004213,55445.8,0.7697,2,0,5,0,0,0,1,0,0.587
CASE_004214,194542.21,3.3495,3,0,6,1,0,0,0,0,0.779
CASE_004215,13017.05,-0.0172,2,5,5,0,0,1,0,0,0.267
CASE_004219,2992.61,-0.2031,-2,1,1,0,0,1,0,1,0.889
CASE_004221,63885.33,0.9262,11,0,14,0,0,1,1,1,0.595
CASE_004222,14923.47,0.0181,2,1,5,1,0,0,1,1,0.683
CASE_004223,3700.86,-0.19,2,5,5,0,0,0,1,1,0.746
CASE_004224,35715.8,0.4038,8,4,11,0,0,0,1,0,0.698
CASE_004225,40363.05,0.4899,5,0,8,0,0,0,0,1,0.613
CASE_004226,3483.94,-0.194,3,6,6,0,1,0,0,1,0.501
CASE_004227,93307.21,1.4719,0,1,3,1,0,0,1,0,0.6
CASE_004228,23388.36,0.1751,0,1,3,0,0,0,0,0,0.843
CASE_004229,20150.86,0.1151,-3,0,0,0,1,0,0,0,0.435
CASE_004230,15069.31,0.0208,1,0,4,0,0,0,0,1,0.23
CASE_004231,34410.3,0.3795,-3,0,0,1,1,0,1,0,0.821
CASE_004232,8690.53,-0.0975,1,4,4,0,0,0,1,0,0.491
CASE_004233,5204.39,-0.1621,1,0,4,1,0,0,0,0,0.159
CASE_004234,91840.55,1.4447,5,8,8,0,0,0,0,0,0.632
CASE_004236,32067.3,0.3361,-1,0,2,1,0,0,0,1,0.257
CASE_004237,26098.3,0.2254,7,0,10,0,0,0,1,1,0.588
CASE_004238,85226.09,1.322,3,5,6,1,1,0,0,1,0.675
CASE_004240,86138.51,1.3389,4,7,7,1,0,0,0,0,0.456
CASE_004241,89992.09,1.4104,-2,1,1,0,0,0,0,0,0.279
CASE_004243,5802.43,-0.151,5,0,8,0,0,1,0,0,0.256
CASE_004244,14502.68,0.0103,0,1,3,0,0,0,0,1,0.6
CASE_004245,100740.74,1.6098,8,0,11,0,0,1,1,1,0.329
CASE_004247,18485.72,0.0842,3,1,6,0,0,0,0,1,0.62
CASE_004248,23267.93,0.1729,-1,2,2,0,0,1,1,0,0.676
CASE_004249,12811.9,-0.021,1,4,4,1,0,0,0,0,0.891
CASE_004250,134118.7,2.2288,1,4,4,0,0,0,0,0,0.101
CASE_004251,493092.62,8.8866,-2,1,1,0,0,0,0,0,0.895
CASE_004252,6278.41,-0.1422,2,0,5,1,0,0,1,0,0.489
CASE_004253,18124.68,0.0775,-2,1,1,0,0,0,0,1,0.371
CASE_004254,21663.56,0.1431,4,0,7,0,0,0,0,1,0.399
CASE_004255,9168.57,-0.0886,-3,0,0,0,0,1,1,0,0.368
CASE_004256,14548.11,0.0112,1,0,4,0,0,0,0,0,0.513
CASE_004257,5267.57,-0.161,2,5,5,0,0,0,0,1,0.653
CASE_004258,64075.05,0.9297,6,0,9,0,0,0,1,1,0.27
CASE_004259,4255.12,-0.1797,1,4,4,0,0,0,1,0,0.108
CASE_004260,19511.28,0.1032,6,1,9,0,0,0,0,1,0.244
CASE_004261,17444.36,0.0649,7,0,10,1,1,0,0,1,0.695
CASE_004262,12171.93,-0.0329,8,5,11,0,0,0,0,0,0.489
CASE_004263,3757.82,-0.189,3,0,6,0,0,0,0,0,0.406
CASE_004264,9316.26,-0.0859,-2,1,1,0,0,0,1,0,0.785
CASE_004267,21955.49,0.1485,5,5,8,0,0,0,1,0,0.584
CASE_004268,19094.99,0.0955,4,0,7,1,0,0,0,0,0.757
CASE_004269,22064.25,0.1506,-3,0,0,1,0,0,0,0,0.797
CASE_004270,10533.68,-0.0633,-3,0,0,0,0,1,0,1,0.499
CASE_004271,13214.95,-0.0136,4,1,7,0,0,0,0,0,0.718
CASE_004272,17327.53,0.0627,-3,0,0,1,0,0,1,0,0.475
CASE_004274,68017.29,1.0028,1,1,4,0,0,1,0,0,0.554
CASE_004275,25849.75,0.2208,-3,0,0,0,0,1,1,0,0.751
CASE_004276,84435.99,1.3074,2,3,5,1,0,0,0,0,0.802
CASE_004277,2566.06,-0.2111,7,0,10,1,0,0,0,1,0.933
CASE_004278,14129.47,0.0034,5,0,8,0,1,0,0,0,0.616
CASE_004279,60467.61,0.8628,4,0,7,0,0,0,1,0,0.777
CASE_004280,12323.4,-0.0301,-1,0,2,0,0,1,1,1,0.675
CASE_004281,15451.23,0.0279,2,0,5,0,1,0,0,1,0.206
CASE_004282,20268.35,0.1173,2,0,5,1,0,0,0,0,0.396
CASE_004283,4068.81,-0.1832,-2,0,1,0,0,0,0,0,0.332
CASE_004284,32441.08,0.343,2,4,5,0,0,0,1,1,0.792
CASE_004285,19087.19,0.0954,-3,0,0,0,0,0,0,1,0.748
CASE_004287,9684.32,-0.079,2,0,5,0,0,0,0,0,0.843
CASE_004289,3616.25,-0.1916,2,1,5,1,0,0,1,1,0.717
CASE_004290,80801.04,1.2399,0,3,3,0,0,1,1,0,0.41
CASE_004291,16262.2,0.043,2,0,5,0,0,1,0,0,0.597
CASE_004292,2793.63,-0.2068,1,3,4,0,0,1,0,0,0.265
CASE_004293,2806.1,-0.2066,9,10,12,0,0,0,1,0,0.557
CASE_004294,39498.63,0.4739,3,0,6,0,0,1,1,1,0.479
CASE_004295,3621.01,-0.1915,10,0,13,0,0,0,0,0,0.473
CASE_004300,33568.24,0.3639,2,0,5,0,0,0,0,0,0.609
CASE_004301,37419.81,0.4354,4,7,7,0,0,0,0,1,0.452
CASE_004302,9136.28,-0.0892,6,0,9,0,0,0,0,0,0.805
CASE_004303,10761.74,-0.0591,-1,0,2,0,0,0,1,1,0.653
CASE_004304,37140.99,0.4302,8,0,11,0,1,0,0,0,0.603
CASE_004305,9647.74,-0.0797,-2,1,1,1,0,0,1,1,0.885
CASE_004306,36929.97,0.4263,1,0,4,0,0,0,1,0,0.466
CASE_004307,5369.92,-0.1591,-3,0,0,0,0,0,1,1,0.691
CASE_004308,11575.05,-0.044,2,0,5,0,0,0,1,0,0.46
CASE_004309,11468.84,-0.0459,-2,1,1,0,0,0,1,0,0.969
CASE_004312,17691.59,0.0695,6,0,9,0,0,1,1,0,0.77
CASE_004313,500.0,-0.2494,1,0,4,0,0,0,0,0,0.906
CASE_004314,160920.52,2.7259,5,0,8,0,0,0,0,1,0.427
CASE_004315,48378.5,0.6386,-1,1,2,0,0,0,0,1,0.844
CASE_004317,19471.04,0.1025,3,2,6,0,0,0,1,0,0.22
