atm_id,atm_name,bank_name,state,district,city,area,pincode,latitude,longitude,location_type
ATM_002186,IDFC First Bank Mall ATM 2186,IDFC First Bank,Maharashtra,Thane,Navi Mumbai,Area-39,43720,19.10183736992575,73.11565057604932,Mall ATM
ATM_002187,Canara Bank Standalone Kiosk 2187,Canara Bank,Gujarat,Ahmedabad,Ahmedabad,Area-5,53374,22.95601130855478,72.52179480872852,Standalone Kiosk
ATM_002188,Punjab National Bank Residential Complex ATM 2188,Punjab National Bank,Telangana,Hyderabad,Hyderabad,Area-46,54724,17.404567191190438,78.42093355034424,Residential Complex ATM
ATM_002189,IndusInd Bank Bus Terminal ATM 2189,IndusInd Bank,Maharashtra,Pune,Pune,Area-46,77767,18.597700172758355,73.82934025672718,Bus Terminal ATM
ATM_002190,IDFC First Bank Standalone Kiosk 2190,IDFC First Bank,Uttar Pradesh,Lucknow,Lucknow,Area-58,64742,26.878903737638,81.01743870105923,Standalone Kiosk
ATM_002191,HDFC Bank Bus Terminal ATM 2191,HDFC Bank,Maharashtra,Mumbai City,Mumbai,Area-12,49922,19.067987484268205,72.93010299349804,Bus Terminal ATM
ATM_002192,Kotak Mahindra Bank Railway Station ATM 2192,Kotak Mahindra Bank,Karnataka,Bengaluru Urban,Bengaluru,Area-50,66958,13.001416974873974,77.60542088456626,Railway Station ATM
ATM_002193,Kotak Mahindra Bank Standalone Kiosk 2193,Kotak Mahindra Bank,Tamil Nadu,Chennai,Chennai,Area-22,51232,13.138802352536931,80.26672995853242,Standalone Kiosk
ATM_002194,Axis Bank Petrol Station ATM 2194,Axis Bank,Maharashtra,Mumbai City,Mumbai,Area-22,70388,19.081394156777712,72.84868708949071,Petrol Station ATM
ATM_002195,Bank of Baroda Standalone Kiosk 2195,Bank of Baroda,Telangana,Hyderabad,Hyderabad,Area-38,48808,17.332772152510444,78.49336439726457,Standalone Kiosk
ATM_002196,IndusInd Bank Residential Complex ATM 2196,IndusInd Bank,Gujarat,Ahmedabad,Ahmedabad,Area-32,62802,23.00844906924426,72.56355268027349,Residential Complex ATM
ATM_002197,HDFC Bank Bank Branch ATM 2197,HDFC Bank,Maharashtra,Mumbai City,Mumbai,Area-14,50163,19.019481243635063,72.85307209044377,Bank Branch ATM
ATM_002198,IndusInd Bank Market ATM 2198,IndusInd Bank,Karnataka,Bengaluru Urban,Bengaluru,Area-13,57964,12.97087353621409,77.62180134166674,Market ATM
ATM_002199,Union Bank of India Bus Terminal ATM 2199,Union Bank of India,Maharashtra,Pune,Pune,Area-39,65869,18.532934488253144,73.88745444305128,Bus Terminal ATM
ATM_002200,HDFC Bank Hospital ATM 2200,HDFC Bank,Tamil Nadu,Chennai,Chennai,Area-58,76908,13.067006768476954,80.32369146990278,Hospital ATM
ATM_002201,Axis Bank Bank Branch ATM 2201,Axis Bank,Maharashtra,Mumbai City,Mumbai,Area-14,59283,19.076314225985055,72.89628835883484,Bank Branch ATM
ATM_002202,Yes Bank Bank Branch ATM 2202,Yes Bank,Uttar Pradesh,Lucknow,Lucknow,Area-32,78550,26.74938189574447,80.90496223525176,Bank Branch ATM
ATM_002203,Union Bank of India Petrol Station ATM 2203,Union Bank of India,Rajasthan,Jaipur,Jaipur,Area-19,53496,26.89512126935013,75.83790359961294,Petrol Station ATM
ATM_002204,SBI Mall ATM 2204,SBI,Maharashtra,Thane,Navi Mumbai,Area-15,73423,19.027976375537854,72.98976535042718,Mall ATM
ATM_002205,HDFC Bank Standalone Kiosk 2205,HDFC Bank,Maharashtra,Nagpur,Nagpur,Area-47,75304,21.142926855784342,79.08679880847279,Standalone Kiosk
ATM_002206,IndusInd Bank Residential Complex ATM 2206,IndusInd Bank,Telangana,Hyderabad,Hyderabad,Area-43,53225,17.295704128003454,78.46746732220124,Residential Complex ATM
ATM_002207,HDFC Bank Market ATM 2207,HDFC Bank,Tamil Nadu,Chennai,Chennai,Area-29,77882,13.147214143841676,80.24977320087396,Market ATM
ATM_002208,Canara Bank Market ATM 2208,Canara Bank,Delhi,New Delhi,Delhi,Area-29,48576,28.59411833978897,77.25506342745976,Market ATM
ATM_002209,IndusInd Bank Residential Complex ATM 2209,IndusInd Bank,Maharashtra,Thane,Thane,Area-26,74640,19.20077986704627,72.95698239407403,Residential Complex ATM
ATM_002210,HDFC Bank Petrol Station ATM 2210,HDFC Bank,Maharashtra,Mumbai City,Mumbai,Area-59,67335,19.156555392537978,72.87772711350411,Petrol Station ATM
ATM_002211,SBI Bank Branch ATM 2211,SBI,Madhya Pradesh,Indore,Indore,Area-56,41940,22.7112114693985,75.74726200905596,Bank Branch ATM
ATM_002212,IDFC First Bank Petrol Station ATM 2212,IDFC First Bank,Delhi,New Delhi,Delhi,Area-5,79941,28.572736642094988,77.20825044413556,Petrol Station ATM
ATM_002213,IndusInd Bank Market ATM 2213,IndusInd Bank,Rajasthan,Jaipur,Jaipur,Area-49,41703,26.916169322735904,75.80309632630222,Market ATM
ATM_002214,Kotak Mahindra Bank Petrol Station ATM 2214,Kotak Mahindra Bank,Karnataka,Bengaluru Urban,Bengaluru,Area-20,50388,12.98340430585066,77.5947149732323,Petrol Station ATM
ATM_002215,ICICI Bank Standalone Kiosk 2215,ICICI Bank,Uttar Pradesh,Lucknow,Lucknow,Area-39,57309,26.846516196577127,80.94545717039658,Standalone Kiosk
ATM_002216,SBI Railway Station ATM 2216,SBI,Maharashtra,Mumbai City,Mumbai,Area-56,65635,19.034063197928738,72.80508357986861,Railway Station ATM
ATM_002217,Yes Bank Hospital ATM 2217,Yes Bank,Maharashtra,Mumbai City,Mumbai,Area-25,79848,19.022226112474563,72.78092591204525,Hospital ATM
ATM_002218,IDFC First Bank Bank Branch ATM 2218,IDFC First Bank,Uttar Pradesh,Lucknow,Lucknow,Area-28,70969,26.747550149403157,80.99226742795881,Bank Branch ATM
ATM_002219,Yes Bank University ATM 2219,Yes Bank,Gujarat,Surat,Surat,Area-37,58161,21.11587254308668,72.76130633625196,University ATM
ATM_002220,IDFC First Bank Hospital ATM 2220,IDFC First Bank,Maharashtra,Nashik,Nashik,Area-19,77400,19.98169848926394,73.78171435728808,Hospital ATM
ATM_002221,Bank of Baroda Residential Complex ATM 2221,Bank of Baroda,Maharashtra,Nagpur,Nagpur,Area-16,59451,21.153169063854627,79.20125353560714,Residential Complex ATM
ATM_002222,Bank of Baroda Bank Branch ATM 2222,Bank of Baroda,Delhi,New Delhi,Delhi,Area-36,79431,28.578706830248482,77.20425049653345,Bank Branch ATM
ATM_002223,Punjab National Bank Mall ATM 2223,Punjab National Bank,Delhi,New Delhi,Delhi,Area-13,69700,28.57798451505318,77.20523824195816,Mall ATM
ATM_002224,Union Bank of India Bank Branch ATM 2224,Union Bank of India,Maharashtra,Thane,Navi Mumbai,Area-40,63591,19.066160406710335,72.95935726284718,Bank Branch ATM
ATM_002225,HDFC Bank Mall ATM 2225,HDFC Bank,Rajasthan,Jaipur,Jaipur,Area-15,43901,26.907553712832655,75.78971340025339,Mall ATM
ATM_002226,SBI Mall ATM 2226,SBI,Maharashtra,Pune,Pune,Area-6,54300,18.438229947801286,73.89350064587278,Mall ATM
ATM_002227,IndusInd Bank Standalone Kiosk 2227,IndusInd Bank,Tamil Nadu,Chennai,Chennai,Area-6,49458,13.18999871368827,80.25987098636364,Standalone Kiosk
ATM_002228,Axis Bank Mall ATM 2228,Axis Bank,Maharashtra,Mumbai City,Mumbai,Area-16,66586,19.14203476388399,72.82312397477432,Mall ATM
ATM_002229,SBI Residential Complex ATM 2229,SBI,Maharashtra,Mumbai City,Mumbai,Area-7,75834,19.080094259141394,72.96701074552789,Residential Complex ATM
ATM_002230,Union Bank of India Railway Station ATM 2230,Union Bank of India,Tamil Nadu,Chennai,Chennai,Area-19,54840,13.118368899378162,80.24755512200015,Railway Station ATM
ATM_002231,Punjab National Bank Mall ATM 2231,Punjab National Bank,Maharashtra,Nagpur,Nagpur,Area-25,69872,21.150412471002838,79.0940249015399,Mall ATM
ATM_002232,ICICI Bank Standalone Kiosk 2232,ICICI Bank,Tamil Nadu,Chennai,Chennai,Area-15,40566,13.134535135130967,80.20064275852586,Standalone Kiosk
ATM_002233,Bank of Baroda Railway Station ATM 2233,Bank of Baroda,Maharashtra,Mumbai City,Mumbai,Area-32,66317,19.102261643584384,72.94010140515951,Railway Station ATM
ATM_002234,Bank of Baroda Petrol Station ATM 2234,Bank of Baroda,Gujarat,Surat,Surat,Area-23,68752,21.08243936191184,72.87860397431679,Petrol Station ATM
ATM_002235,Canara Bank Standalone Kiosk 2235,Canara Bank,West Bengal,Kolkata,Kolkata,Area-5,45958,22.585072611971626,88.36253078002662,Standalone Kiosk
ATM_002236,IndusInd Bank Standalone Kiosk 2236,IndusInd Bank,Rajasthan,Jaipur,Jaipur,Area-20,80356,26.939441360288114,75.80848507216102,Standalone Kiosk
ATM_002237,Yes Bank Standalone Kiosk 2237,Yes Bank,Maharashtra,Thane,Thane,Area-1,48278,19.239147902060274,72.943207436289,Standalone Kiosk
ATM_002238,IDFC First Bank Hospital ATM 2238,IDFC First Bank,Maharashtra,Nagpur,Nagpur,Area-44,41120,21.071972354629718,79.09082009194702,Hospital ATM
ATM_002239,Bank of Baroda Residential Complex ATM 2239,Bank of Baroda,Delhi,New Delhi,Delhi,Area-27,53699,28.679178768084064,77.27130073432704,Residential Complex ATM
ATM_002240,Kotak Mahindra Bank Bank Branch ATM 2240,Kotak Mahindra Bank,Karnataka,Bengaluru Urban,Bengaluru,Area-36,69589,13.070899598476,77.56324544390341,Bank Branch ATM
ATM_002241,HDFC Bank Market ATM 2241,HDFC Bank,Maharashtra,Nashik,Nashik,Area-9,67221,19.967079839378595,73.77945429213607,Market ATM
ATM_002242,Kotak Mahindra Bank Hospital ATM 2242,Kotak Mahindra Bank,Maharashtra,Mumbai City,Mumbai,Area-26,82279,19.115049032318275,72.83921182915927,Hospital ATM
ATM_002243,Union Bank of India Bank Branch ATM 2243,Union Bank of India,Delhi,New Delhi,Delhi,Area-48,55695,28.616030415879944,77.20638647542081,Bank Branch ATM
ATM_002244,Yes Bank Market ATM 2244,Yes Bank,Maharashtra,Pune,Pune,Area-12,45491,18.547634498206822,73.85934850750527,Market ATM
ATM_002245,SBI Standalone Kiosk 2245,SBI,Delhi,New Delhi,Delhi,Area-59,80309,28.610135227343722,77.25485793296934,Standalone Kiosk
ATM_002246,Yes Bank Bank Branch ATM 2246,Yes Bank,Maharashtra,Thane,Navi Mumbai,Area-25,66644,18.999657213274762,73.08772941800929,Bank Branch ATM
ATM_002247,Kotak Mahindra Bank Mall ATM 2247,Kotak Mahindra Bank,Maharashtra,Pune,Pune,Area-9,43147,18.470714207460468,73.84503430553097,Mall ATM
ATM_002248,HDFC Bank Petrol Station ATM 2248,HDFC Bank,Telangana,Hyderabad,Hyderabad,Area-11,46114,17.42045349123275,78.504716733655,Petrol Station ATM
ATM_002249,IndusInd Bank Bank Branch ATM 2249,IndusInd Bank,Delhi,New Delhi,Delhi,Area-28,62334,28.562195348813738,77.25837216443804,Bank Branch ATM
ATM_002250,Bank of Baroda Bank Branch ATM 2250,Bank of Baroda,Maharashtra,Nagpur,Nagpur,Area-57,65360,21.18118951570421,78.99996557047879,Bank Branch ATM
ATM_002251,Punjab National Bank Hospital ATM 2251,Punjab National Bank,Karnataka,Bengaluru Urban,Bengaluru,Area-28,55193,12.983725540823022,77.6183496840552,Hospital ATM
ATM_002252,ICICI Bank Hospital ATM 2252,ICICI Bank,West Bengal,Kolkata,Kolkata,Area-11,74203,22.561428571793574,88.32562361893375,Hospital ATM
ATM_002253,SBI Standalone Kiosk 2253,SBI,Delhi,New Delhi,Delhi,Area-23,79250,28.54004718324298,77.23041479018815,Standalone Kiosk
ATM_002254,SBI Mall ATM 2254,SBI,Telangana,Hyderabad,Hyderabad,Area-51,82751,17.460938087801903,78.52457576414034,Mall ATM
ATM_002255,Axis Bank Bank Branch ATM 2255,Axis Bank,Gujarat,Surat,Surat,Area-59,75824,21.20952008783311,72.91699896353988,Bank Branch ATM
ATM_002256,Axis Bank Hospital ATM 2256,Axis Bank,Karnataka,Bengaluru Urban,Bengaluru,Area-37,59263,12.98591193241251,77.6125891362186,Hospital ATM
ATM_002257,Bank of Baroda Railway Station ATM 2257,Bank of Baroda,Uttar Pradesh,Lucknow,Lucknow,Area-52,69690,26.80413107861229,80.90155497417638,Railway Station ATM
ATM_002258,Canara Bank Residential Complex ATM 2258,Canara Bank,West Bengal,Kolkata,Kolkata,Area-48,74310,22.655616647754613,88.41885678656399,Residential Complex ATM
ATM_002259,IndusInd Bank Petrol Station ATM 2259,IndusInd Bank,Maharashtra,Mumbai City,Mumbai,Area-26,75891,19.094772171014498,72.83750484454546,Petrol Station ATM
ATM_002260,IDFC First Bank Bank Branch ATM 2260,IDFC First Bank,Delhi,New Delhi,Delhi,Area-53,71341,28.63009742173062,77.15937986813199,Bank Branch ATM
ATM_002261,Bank of Baroda Standalone Kiosk 2261,Bank of Baroda,Tamil Nadu,Chennai,Chennai,Area-5,50216,13.175978058924265,80.32339510951142,Standalone Kiosk
ATM_002262,Yes Bank Residential Complex ATM 2262,Yes Bank,Madhya Pradesh,Indore,Indore,Area-48,75494,22.728928293393153,75.84913901269188,Residential Complex ATM
ATM_002263,Kotak Mahindra Bank University ATM 2263,Kotak Mahindra Bank,Delhi,New Delhi,Delhi,Area-35,53238,28.687683727462066,77.18694689081387,University ATM
ATM_002264,Bank of Baroda Standalone Kiosk 2264,Bank of Baroda,Maharashtra,Mumbai City,Mumbai,Area-35,61278,19.1645050419821,72.90393238269101,Standalone Kiosk
ATM_002265,ICICI Bank Bank Branch ATM 2265,ICICI Bank,Karnataka,Bengaluru Urban,Bengaluru,Area-56,75404,12.987114523329964,77.58946344264616,Bank Branch ATM
ATM_002266,Bank of Baroda Standalone Kiosk 2266,Bank of Baroda,Maharashtra,Thane,Thane,Area-16,59693,19.20408347598677,73.05849910084864,Standalone Kiosk
ATM_002267,SBI Standalone Kiosk 2267,SBI,West Bengal,Kolkata,Kolkata,Area-12,70205,22.546684246840723,88.31660498713566,Standalone Kiosk
ATM_002268,HDFC Bank Standalone Kiosk 2268,HDFC Bank,Karnataka,Bengaluru Urban,Bengaluru,Area-39,43355,13.013555013211265,77.67885632284926,Standalone Kiosk
ATM_002269,IndusInd Bank Railway Station ATM 2269,IndusInd Bank,Tamil Nadu,Chennai,Chennai,Area-44,72871,13.123045969131885,80.17889458291211,Railway Station ATM
ATM_002270,ICICI Bank Airport ATM 2270,ICICI Bank,Rajasthan,Jaipur,Jaipur,Area-1,81346,26.963894364519263,75.69867603946291,Airport ATM
ATM_002271,Kotak Mahindra Bank Market ATM 2271,Kotak Mahindra Bank,Telangana,Hyderabad,Hyderabad,Area-30,72251,17.3918962031461,78.4857104918586,Market ATM
ATM_002272,HDFC Bank Bus Terminal ATM 2272,HDFC Bank,Telangana,Hyderabad,Hyderabad,Area-23,48579,17.4667321677915,78.48267915298142,Bus Terminal ATM
ATM_002273,Canara Bank Railway Station ATM 2273,Canara Bank,West Bengal,Kolkata,Kolkata,Area-49,44129,22.661121139908577,88.41339820184548,Railway Station ATM
ATM_002274,IndusInd Bank Railway Station ATM 2274,IndusInd Bank,Gujarat,Ahmedabad,Ahmedabad,Area-51,82822,22.985784293930205,72.51028126284858,Railway Station ATM
ATM_002275,Bank of Baroda Market ATM 2275,Bank of Baroda,Rajasthan,Jaipur,Jaipur,Area-9,69299,26.90302647041011,75.85938675077239,Market ATM
ATM_002276,HDFC Bank Railway Station ATM 2276,HDFC Bank,Maharashtra,Mumbai City,Mumbai,Area-35,43219,19.079427878357848,72.88135348574292,Railway Station ATM
ATM_002277,SBI Market ATM 2277,SBI,Karnataka,Bengaluru Urban,Bengaluru,Area-43,58826,13.026561159741558,77.67100567751325,Market ATM
ATM_002278,IDFC First Bank Bank Branch ATM 2278,IDFC First Bank,Maharashtra,Pune,Pune,Area-16,65857,18.525021812597444,73.85464278228645,Bank Branch ATM
ATM_002279,HDFC Bank Railway Station ATM 2279,HDFC Bank,Rajasthan,Jaipur,Jaipur,Area-56,79760,26.898675987982593,75.75254610465876,Railway Station ATM
ATM_002280,Axis Bank Bank Branch ATM 2280,Axis Bank,Telangana,Hyderabad,Hyderabad,Area-53,44310,17.480104407959825,78.51939988481449,Bank Branch ATM
ATM_002281,Yes Bank Mall ATM 2281,Yes Bank,Delhi,New Delhi,Delhi,Area-11,54573,28.716071535375097,77.19742994968324,Mall ATM
ATM_002282,Kotak Mahindra Bank Mall ATM 2282,Kotak Mahindra Bank,Maharashtra,Thane,Navi Mumbai,Area-1,74971,19.071100706935415,72.92366788103355,Mall ATM
ATM_002283,Yes Bank Mall ATM 2283,Yes Bank,Maharashtra,Nagpur,Nagpur,Area-35,82529,21.12708767954821,79.13964755782177,Mall ATM
ATM_002284,Yes Bank Petrol Station ATM 2284,Yes Bank,Tamil Nadu,Chennai,Chennai,Area-53,82953,13.063838892337674,80.27428465253878,Petrol Station ATM
ATM_002285,Canara Bank Market ATM 2285,Canara Bank,Maharashtra,Thane,Navi Mumbai,Area-41,47708,19.025264275899104,72.9745019067963,Market ATM
ATM_002286,IndusInd Bank Standalone Kiosk 2286,IndusInd Bank,Maharashtra,Mumbai City,Mumbai,Area-45,58859,19.07104249073308,72.86723782754768,Standalone Kiosk
ATM_002287,SBI Bank Branch ATM 2287,SBI,Rajasthan,Jaipur,Jaipur,Area-43,77272,26.82059830711192,75.81161936310055,Bank Branch ATM
ATM_002288,ICICI Bank Mall ATM 2288,ICICI Bank,West Bengal,Kolkata,Kolkata,Area-9,65933,22.51218491091398,88.35879630536685,Mall ATM
ATM_002289,Axis Bank Bank Branch ATM 2289,Axis Bank,Maharashtra,Thane,Navi Mumbai,Area-4,68867,19.075128724355952,73.04210486851986,Bank Branch ATM
ATM_002290,Yes Bank Market ATM 2290,Yes Bank,Maharashtra,Nashik,Nashik,Area-4,71805,19.988902154274083,73.78976359588206,Market ATM
ATM_002291,Canara Bank Standalone Kiosk 2291,Canara Bank,Gujarat,Surat,Surat,Area-59,76946,21.14666818089384,72.87072779021126,Standalone Kiosk
ATM_002292,Axis Bank Petrol Station ATM 2292,Axis Bank,Tamil Nadu,Chennai,Chennai,Area-57,48809,13.062243158913782,80.36451559299766,Petrol Station ATM
ATM_002293,ICICI Bank Market ATM 2293,ICICI Bank,Telangana,Hyderabad,Hyderabad,Area-50,56618,17.375648182781603,78.56577909941294,Market ATM
ATM_002294,IDFC First Bank Mall ATM 2294,IDFC First Bank,Maharashtra,Nashik,Nashik,Area-4,68683,19.992212814216504,73.78216268832882,Mall ATM
ATM_002295,Yes Bank Railway Station ATM 2295,Yes Bank,Maharashtra,Nashik,Nashik,Area-53,48837,19.9818925185329,73.79771037725531,Railway Station ATM
ATM_002296,SBI Residential Complex ATM 2296,SBI,Maharashtra,Mumbai City,Mumbai,Area-58,70773,19.038114278532028,72.89787145469995,Residential Complex ATM
ATM_002297,Punjab National Bank Bank Branch ATM 2297,Punjab National Bank,West Bengal,Kolkata,Kolkata,Area-47,66632,22.578519568922268,88.3738884425863,Bank Branch ATM
ATM_002298,Kotak Mahindra Bank Bank Branch ATM 2298,Kotak Mahindra Bank,Maharashtra,Mumbai City,Mumbai,Area-25,51637,19.174092364054836,72.85234235125853,Bank Branch ATM
ATM_002299,ICICI Bank Bank Branch ATM 2299,ICICI Bank,Maharashtra,Mumbai City,Mumbai,Area-6,52891,19.087501118686024,72.9513164326982,Bank Branch ATM
ATM_002300,Union Bank of India Residential Complex ATM 2300,Union Bank of India,West Bengal,Kolkata,Kolkata,Area-21,42108,22.56408153403402,88.37007587316701,Residential Complex ATM
ATM_002301,IDFC First Bank Airport ATM 2301,IDFC First Bank,Gujarat,Surat,Surat,Area-13,71745,21.20146058031931,72.91608870352407,Airport ATM
ATM_002302,Yes Bank Bus Terminal ATM 2302,Yes Bank,West Bengal,Kolkata,Kolkata,Area-39,64608,22.561042913431773,88.32262400826983,Bus Terminal ATM
ATM_002303,IDFC First Bank Bank Branch ATM 2303,IDFC First Bank,Karnataka,Bengaluru Urban,Bengaluru,Area-53,41853,12.94723078733266,77.60521172632608,Bank Branch ATM
ATM_002304,Yes Bank Petrol Station ATM 2304,Yes Bank,Karnataka,Bengaluru Urban,Bengaluru,Area-30,76284,12.918829064149095,77.62724906413898,Petrol Station ATM
ATM_002305,Punjab National Bank Bus Terminal ATM 2305,Punjab National Bank,Delhi,New Delhi,Delhi,Area-3,40572,28.61492282827532,77.20783625921881,Bus Terminal ATM
ATM_002306,Axis Bank Bank Branch ATM 2306,Axis Bank,Maharashtra,Nagpur,Nagpur,Area-24,50214,21.14879506985714,79.03435000001082,Bank Branch ATM
ATM_002307,Axis Bank Market ATM 2307,Axis Bank,Karnataka,Bengaluru Urban,Bengaluru,Area-48,44692,12.881088204674338,77.58294034831263,Market ATM
ATM_002308,Yes Bank Mall ATM 2308,Yes Bank,Delhi,New Delhi,Delhi,Area-38,55786,28.515516949714023,77.23140907688094,Mall ATM
ATM_002309,Canara Bank Mall ATM 2309,Canara Bank,Telangana,Hyderabad,Hyderabad,Area-3,53660,17.42086377044267,78.47702614607213,Mall ATM
ATM_002310,Axis Bank Standalone Kiosk 2310,Axis Bank,Rajasthan,Jaipur,Jaipur,Area-21,51598,26.979270094489646,75.7662580252765,Standalone Kiosk
ATM_002311,Union Bank of India Petrol Station ATM 2311,Union Bank of India,Madhya Pradesh,Indore,Indore,Area-21,70408,22.712724838587356,75.83218203712241,Petrol Station ATM
ATM_002312,ICICI Bank Market ATM 2312,ICICI Bank,Maharashtra,Mumbai City,Mumbai,Area-3,78675,19.0798589964126,72.81374760518506,Market ATM
ATM_002313,Axis Bank Bank Branch ATM 2313,Axis Bank,Delhi,New Delhi,Delhi,Area-21,48908,28.636025233679472,77.1904682688976,Bank Branch ATM
ATM_002314,SBI Bank Branch ATM 2314,SBI,Maharashtra,Thane,Navi Mumbai,Area-49,61748,19.093221600939465,73.01516962242175,Bank Branch ATM
ATM_002315,IndusInd Bank University ATM 2315,IndusInd Bank,Maharashtra,Nagpur,Nagpur,Area-8,54120,21.161938756656742,79.09803754516946,University ATM
ATM_002316,ICICI Bank Bank Branch ATM 2316,ICICI Bank,Maharashtra,Nashik,Nashik,Area-31,64557,20.099240647082432,73.78798951745439,Bank Branch ATM
ATM_002317,IDFC First Bank Mall ATM 2317,IDFC First Bank,Maharashtra,Thane,Navi Mumbai,Area-39,71762,19.005107392173986,72.93265854390903,Mall ATM
ATM_002318,HDFC Bank Bank Branch ATM 2318,HDFC Bank,West Bengal,Kolkata,Kolkata,Area-41,69553,22.54218769283683,88.34219290761506,Bank Branch ATM
