upi_id,account_id,first_seen,last_seen,linked_case_count,linked_account_count
UPI_009304,ACC_008513,2025-06-22 08:29:11.135273911,2026-04-14 00:00:28.503732254,0,0
UPI_009305,ACC_008514,2025-06-26 20:21:15.458743833,2026-04-08 13:44:48.714229324,0,0
UPI_009306,ACC_008515,2026-02-14 03:22:21.529033243,2026-06-01 17:02:32.919524923,0,0
UPI_009307,ACC_008516,2024-08-24 17:17:58.439510997,2024-12-20 10:28:24.357879283,0,0
UPI_009308,ACC_008517,2026-04-16 19:43:55.584056213,2026-05-13 18:06:38.650558299,0,0
UPI_009309,ACC_008518,2024-05-08 00:21:29.774744321,2025-04-08 02:52:43.540904747,0,0
UPI_009310,ACC_008519,2024-04-10 05:38:34.297498830,2026-03-15 20:41:07.243858190,0,0
UPI_009311,ACC_008520,2025-06-04 17:45:56.145912394,2026-06-27 12:42:19.786568446,0,0
UPI_009312,ACC_008521,2026-03-20 15:24:02.013502121,2026-06-21 18:29:41.038742532,0,0
UPI_009313,ACC_008522,2026-06-03 10:33:51.980938509,2026-06-23 00:43:17.724917444,0,0
UPI_009314,ACC_008523,2026-04-23 05:03:29.391135901,2026-05-19 08:20:08.988595166,0,0
UPI_009315,ACC_008524,2025-05-02 16:19:00.367344223,2026-01-09 16:47:08.998759886,0,0
UPI_009316,ACC_008525,2025-09-27 14:34:24.973713703,2026-04-15 11:23:28.780066643,0,0
UPI_009317,ACC_008526,2024-04-16 22:09:08.392215274,2025-09-04 12:44:43.529302898,0,0
UPI_009318,ACC_008527,2025-08-15 17:40:31.639429465,2025-09-25 15:54:48.269891615,0,0
UPI_009319,ACC_008528,2025-06-09 16:54:43.723364599,2025-07-29 07:35:08.897857541,0,0
UPI_009320,ACC_008529,2024-02-19 17:02:53.376077321,2025-05-06 09:17:49.759479728,0,0
UPI_009321,ACC_008530,2026-03-04 02:27:32.636545643,2026-06-26 15:52:29.824559459,2,3
UPI_009322,ACC_008531,2025-09-01 01:31:09.321902543,2026-03-28 11:22:11.487178682,0,0
UPI_009323,ACC_008531,2025-09-01 01:31:09.321902543,2026-03-28 11:22:11.487178682,0,0
UPI_009324,ACC_008532,2025-09-21 20:59:49.807858802,2025-12-30 00:07:24.448117843,0,0
UPI_009325,ACC_008533,2026-04-22 14:12:16.500508413,2026-04-23 03:11:11.541810580,0,0
UPI_009326,ACC_008534,2024-08-05 08:05:46.127933644,2024-09-07 16:30:17.796912912,0,0
UPI_009327,ACC_008535,2024-12-07 17:23:27.448855333,2025-07-09 04:49:24.931531303,0,0
UPI_009328,ACC_008536,2026-05-21 22:06:54.708918571,2026-06-14 15:15:59.850613715,0,0
UPI_009329,ACC_008537,2024-05-31 11:49:32.204508724,2024-12-24 22:24:29.530856739,0,0
UPI_009330,ACC_008538,2025-04-24 09:02:21.629836343,2025-08-28 15:22:35.025573152,0,0
UPI_009331,ACC_008539,2025-09-06 15:50:43.826852590,2026-03-17 03:55:29.542861856,0,0
UPI_009332,ACC_008540,2024-01-03 01:23:58.064272679,2024-05-12 03:04:56.223031517,2,2
UPI_009333,ACC_008541,2025-12-12 16:00:58.582572266,2026-06-04 06:32:50.524096256,0,0
UPI_009334,ACC_008542,2025-04-19 17:41:14.888857760,2025-06-16 20:44:08.143103496,0,0
UPI_009335,ACC_008543,2024-11-19 01:19:46.558106661,2026-04-10 03:48:50.449536384,0,0
UPI_009336,ACC_008544,2025-03-30 09:18:17.856257603,2026-04-07 00:47:06.601042433,0,0
UPI_009337,ACC_008545,2024-02-22 17:22:56.593806242,2024-09-08 04:01:05.836284358,0,0
UPI_009338,ACC_008546,2024-06-04 16:54:29.909646312,2025-03-02 16:21:28.872523510,0,0
UPI_009339,ACC_008547,2026-02-26 16:31:21.388581514,2026-03-10 10:29:17.986269514,0,0
UPI_009340,ACC_008548,2024-04-21 05:19:17.606828539,2024-05-22 20:34:11.196920049,0,0
UPI_009341,ACC_008549,2025-01-07 23:31:24.795416087,2026-04-27 18:53:52.860112370,0,0
UPI_009342,ACC_008550,2025-03-07 23:54:19.598481394,2026-03-19 04:52:12.496179359,0,0
UPI_009343,ACC_008551,2024-12-26 20:22:27.447637826,2025-04-18 02:03:13.444693683,0,0
UPI_009344,ACC_008552,2025-04-27 15:32:18.625979863,2025-08-26 12:15:11.469303336,0,0
UPI_009345,ACC_008553,2024-08-08 15:57:00.115293212,2025-07-16 08:39:35.444811240,0,0
UPI_009346,ACC_008554,2025-09-08 04:08:43.665499091,2025-10-29 13:10:53.780193455,0,0
UPI_009347,ACC_008555,2026-02-15 10:33:46.377247557,2026-04-22 10:35:19.585760678,0,0
UPI_009348,ACC_008555,2026-02-15 10:33:46.377247557,2026-04-22 10:35:19.585760678,0,0
UPI_009349,ACC_008556,2026-01-07 21:12:08.172139049,2026-01-11 06:54:36.592785117,0,0
UPI_009350,ACC_008557,2025-06-24 05:57:20.882221222,2025-12-30 00:41:10.765754279,0,0
UPI_009351,ACC_008558,2024-10-28 16:00:22.594649158,2025-07-03 22:34:56.871647469,0,0
UPI_009352,ACC_008559,2024-07-25 20:50:48.241078127,2025-10-01 12:38:18.099616650,0,0
UPI_009353,ACC_008560,2026-02-01 19:13:49.573785812,2026-04-24 03:38:54.190547361,0,0
UPI_009354,ACC_008560,2026-02-01 19:13:49.573785812,2026-04-24 03:38:54.190547361,0,0
UPI_009355,ACC_008561,2024-07-16 04:31:00.230510030,2026-01-31 02:44:48.997910777,0,0
UPI_009356,ACC_008562,2025-12-12 12:33:12.357257597,2026-02-11 04:33:44.582744685,0,0
UPI_009357,ACC_008563,2026-04-01 12:23:52.441367805,2026-06-29 13:54:11.798310845,0,0
UPI_009358,ACC_008564,2025-12-30 18:48:46.761628047,2026-03-09 11:35:24.881744538,0,0
UPI_009359,ACC_008565,2026-01-19 02:09:09.929694533,2026-06-04 21:51:29.973428034,0,0
UPI_009360,ACC_008565,2026-01-19 02:09:09.929694533,2026-06-04 21:51:29.973428034,0,0
UPI_009361,ACC_008566,2025-11-30 05:14:30.503840305,2026-05-25 08:37:33.405408876,0,0
UPI_009362,ACC_008567,2025-05-09 14:20:14.745084502,2025-06-13 08:41:59.244306104,0,0
UPI_009363,ACC_008568,2025-04-07 11:27:56.889984660,2025-08-17 18:35:52.977412947,23,10
UPI_009364,ACC_008568,2025-04-07 11:27:56.889984660,2025-08-17 18:35:52.977412947,22,10
UPI_009365,ACC_008569,2025-10-07 17:24:48.177599467,2025-10-18 20:45:59.185494668,0,0
UPI_009366,ACC_008570,2024-02-27 00:35:47.836756209,2026-03-28 05:37:13.152852835,0,0
UPI_009367,ACC_008571,2025-02-25 06:03:34.012585551,2025-03-17 20:15:15.165921353,0,0
UPI_009368,ACC_008572,2024-09-15 23:24:55.727758963,2026-02-28 08:58:28.482220633,0,0
UPI_009369,ACC_008573,2026-06-29 10:19:06.775039673,2026-06-29 22:21:59.501536886,0,0
UPI_009370,ACC_008574,2025-10-30 15:22:05.321133293,2026-04-15 21:48:49.664499065,0,0
UPI_009371,ACC_008575,2025-07-31 00:55:48.642322972,2026-04-17 16:16:41.791486358,0,0
UPI_009372,ACC_008576,2024-07-12 06:20:02.576215116,2026-02-09 05:59:09.824552719,0,0
UPI_009373,ACC_008577,2024-05-05 00:13:29.972985011,2026-01-27 02:10:24.277797657,0,0
UPI_009374,ACC_008578,2025-08-20 15:07:53.423084803,2025-08-28 00:22:55.389568245,0,0
UPI_009375,ACC_008579,2024-05-11 17:33:38.135394651,2024-12-30 14:37:42.340982338,0,0
UPI_009376,ACC_008580,2024-10-02 22:46:45.017574426,2025-05-12 18:32:10.555465331,0,0
UPI_009377,ACC_008581,2024-06-21 17:37:18.851993991,2024-08-02 00:35:05.145991129,0,0
UPI_009378,ACC_008582,2026-03-13 04:53:55.449837342,2026-05-29 21:04:51.549925775,0,0
UPI_009379,ACC_008582,2026-03-13 04:53:55.449837342,2026-05-29 21:04:51.549925775,0,0
UPI_009380,ACC_008583,2025-10-13 07:43:25.402986497,2025-11-14 05:49:15.391910207,0,0
UPI_009381,ACC_008584,2024-09-01 20:06:32.222132750,2025-07-19 07:28:53.484696132,0,0
UPI_009382,ACC_008585,2024-09-13 16:07:53.875697177,2025-04-05 22:43:02.470948754,0,0
UPI_009383,ACC_008586,2026-03-09 20:48:17.956161097,2026-04-10 09:40:44.877985114,0,0
UPI_009384,ACC_008587,2024-04-16 12:31:43.987256944,2025-10-27 02:00:48.607692393,0,0
UPI_009385,ACC_008588,2025-06-11 17:26:02.300259493,2025-09-24 06:54:26.432630125,0,0
UPI_009386,ACC_008589,2024-10-27 00:50:44.387059450,2025-03-29 17:25:46.567323004,0,0
UPI_009387,ACC_008590,2024-06-15 12:04:01.741569899,2025-05-17 18:44:15.277015051,0,0
UPI_009388,ACC_008591,2026-06-07 02:27:56.921932191,2026-06-10 10:25:35.801642319,0,0
UPI_009389,ACC_008592,2024-08-29 01:18:30.538812626,2026-04-07 03:55:29.750538123,0,0
UPI_009390,ACC_008593,2025-11-01 22:17:41.928913854,2026-04-24 23:22:55.272258904,0,0
UPI_009391,ACC_008594,2026-01-27 14:35:33.677729450,2026-04-04 08:48:28.101953196,0,0
UPI_009392,ACC_008595,2025-05-16 05:49:11.890785158,2026-01-02 02:12:12.271085803,0,0
UPI_009393,ACC_008596,2025-05-30 00:47:04.815991014,2026-01-16 05:06:24.716441219,0,0
UPI_009394,ACC_008597,2024-11-19 18:13:17.680261690,2025-12-07 22:28:07.164657119,0,0
UPI_009395,ACC_008598,2025-08-28 10:18:19.562929019,2026-01-11 12:09:08.393748572,0,0
UPI_009396,ACC_008599,2024-02-06 01:29:19.140025195,2025-03-03 05:41:38.980421811,0,0
UPI_009397,ACC_008600,2024-01-12 22:05:46.043462406,2026-01-07 20:04:51.086326967,0,0
UPI_009398,ACC_008601,2026-04-08 02:46:26.190079644,2026-06-15 02:08:06.598674322,0,0
UPI_009399,ACC_008602,2025-09-21 08:14:30.844560750,2026-04-28 12:54:20.103986035,0,0
UPI_009400,ACC_008603,2025-06-11 09:40:20.056803331,2026-05-14 07:14:38.359564366,0,0
UPI_009401,ACC_008604,2025-04-11 11:54:04.966151208,2025-04-20 04:48:20.173432248,0,0
UPI_009402,ACC_008605,2025-08-07 16:36:30.782121517,2025-09-06 05:53:38.351535054,30,15
UPI_009403,ACC_008605,2025-08-07 16:36:30.782121517,2025-09-06 05:53:38.351535054,29,15
UPI_009404,ACC_008606,2025-09-07 07:38:27.730946101,2025-12-03 01:29:46.911144705,0,0
UPI_009405,ACC_008607,2024-12-30 03:59:06.464846771,2026-06-19 17:16:31.093615487,0,0
UPI_009406,ACC_008608,2025-07-17 14:40:32.923844971,2025-10-14 05:56:39.170354724,0,0
UPI_009407,ACC_008609,2025-03-14 02:12:09.731125019,2025-08-12 02:56:19.820591675,32,17
UPI_009408,ACC_008610,2026-05-16 03:29:40.119610712,2026-06-15 01:25:22.577892680,0,0
UPI_009409,ACC_008611,2026-05-30 12:22:15.049263433,2026-06-02 16:45:45.152312893,0,0
UPI_009410,ACC_008612,2024-05-26 02:31:07.849975267,2024-10-02 21:20:09.830827391,0,0
UPI_009411,ACC_008613,2026-03-12 07:16:13.582241833,2026-05-23 06:46:44.116904966,0,0
UPI_009412,ACC_008614,2025-09-23 10:12:25.073037423,2026-05-07 07:04:31.263289403,0,0
UPI_009413,ACC_008615,2024-07-15 22:47:40.978838403,2026-02-19 06:21:40.483020885,0,0
UPI_009414,ACC_008616,2024-11-23 18:48:54.666180864,2026-03-27 14:05:49.820188574,0,0
UPI_009415,ACC_008617,2025-06-13 09:32:20.575609669,2025-12-27 00:38:17.904160301,1,1
UPI_009416,ACC_008617,2025-06-13 09:32:20.575609669,2025-12-27 00:38:17.904160301,1,1
UPI_009417,ACC_008618,2024-06-24 21:46:01.917090755,2025-03-14 15:02:40.893776299,0,0
UPI_009418,ACC_008619,2025-03-11 23:34:15.596462049,2026-01-25 12:19:32.024672909,0,0
UPI_009419,ACC_008620,2024-10-13 21:07:42.466957901,2025-11-27 06:44:18.699040132,0,0
UPI_009420,ACC_008621,2026-05-06 22:41:39.672497883,2026-06-08 14:18:19.182852350,0,0
UPI_009421,ACC_008622,2026-02-05 19:23:27.406467989,2026-05-05 12:38:55.272957518,0,0
UPI_009422,ACC_008623,2025-09-16 16:10:45.097259812,2026-06-08 13:23:47.203636016,0,0
UPI_009423,ACC_008624,2024-06-07 06:56:31.713882303,2025-08-14 04:02:26.485337196,0,0
UPI_009424,ACC_008625,2025-07-30 03:40:54.541249037,2026-05-24 11:24:22.445523992,0,0
UPI_009425,ACC_008626,2025-07-31 09:34:47.607255876,2026-01-17 22:22:49.415011644,0,0
UPI_009426,ACC_008627,2026-06-05 07:16:48.617787212,2026-06-22 15:26:40.424939510,0,0
UPI_009427,ACC_008628,2024-07-26 17:20:29.146901879,2025-12-24 13:38:33.754245241,0,0
UPI_009428,ACC_008629,2024-05-25 23:37:41.766133817,2024-07-13 23:22:09.986204426,0,0
UPI_009429,ACC_008630,2026-01-28 21:08:01.286700316,2026-04-03 20:04:53.051460849,0,0
UPI_009430,ACC_008631,2026-02-16 08:37:35.009890273,2026-06-13 10:03:03.014450711,0,0
UPI_009431,ACC_008632,2024-09-15 18:42:18.837935109,2026-02-15 22:00:30.682717639,0,0
UPI_009432,ACC_008633,2025-09-07 08:33:13.950721249,2026-04-29 22:08:28.549071501,94,35
UPI_009433,ACC_008634,2025-11-20 12:51:33.873405173,2026-02-05 01:23:10.098750789,0,0
UPI_009434,ACC_008635,2025-09-02 09:52:30.910505608,2025-10-31 07:54:25.504819489,0,0
UPI_009435,ACC_008636,2025-08-22 00:05:58.617854416,2026-06-17 20:32:52.423702410,0,0
UPI_009436,ACC_008637,2024-03-15 23:26:08.977513427,2026-05-29 13:09:43.054775469,0,0
UPI_009437,ACC_008638,2025-06-19 18:50:18.271965191,2026-03-27 11:09:50.198033464,21,7
UPI_009438,ACC_008638,2025-06-19 18:50:18.271965191,2026-03-27 11:09:50.198033464,23,10
UPI_009439,ACC_008639,2024-09-19 14:44:22.200803380,2025-01-25 04:05:22.469488518,0,0
UPI_009440,ACC_008640,2024-01-28 01:15:20.125528016,2025-09-08 17:11:49.353516176,0,0
UPI_009441,ACC_008641,2024-10-27 21:29:30.714306161,2025-10-30 16:54:29.768823394,0,0
UPI_009442,ACC_008642,2026-06-24 05:16:22.511815533,2026-06-28 06:38:51.077571017,0,0
UPI_009443,ACC_008642,2026-06-24 05:16:22.511815533,2026-06-28 06:38:51.077571017,0,0
UPI_009444,ACC_008643,2025-07-29 07:07:17.654537417,2025-09-04 20:00:30.951749242,0,0
UPI_009445,ACC_008644,2025-05-19 03:35:13.118976392,2025-07-18 23:48:50.563367694,0,0
UPI_009446,ACC_008645,2025-11-16 08:54:23.457133345,2025-11-19 19:10:41.393581322,0,0
UPI_009447,ACC_008645,2025-11-16 08:54:23.457133345,2025-11-19 19:10:41.393581322,0,0
UPI_009448,ACC_008646,2025-08-14 09:43:10.654242948,2026-05-12 22:43:34.575509846,0,0
UPI_009449,ACC_008647,2025-10-20 22:11:40.339350000,2026-01-13 15:01:50.078894328,0,0
UPI_009450,ACC_008648,2025-10-12 01:59:38.769474968,2026-02-22 06:28:07.169880701,0,0
UPI_009451,ACC_008649,2026-06-17 01:02:12.863747790,2026-06-25 01:48:06.083126934,0,0
UPI_009452,ACC_008650,2024-11-13 04:08:38.157365713,2025-11-25 11:50:40.603092065,84,34
UPI_009453,ACC_008650,2024-11-13 04:08:38.157365713,2025-11-25 11:50:40.603092065,75,29
UPI_009454,ACC_008651,2024-03-22 13:43:04.245507793,2024-08-12 20:36:14.620087044,0,0
UPI_009455,ACC_008652,2025-01-08 00:04:54.055683352,2025-01-18 10:38:40.910364270,0,0
UPI_009456,ACC_008653,2024-08-28 15:38:58.063401282,2026-03-01 09:15:50.784963720,0,0
UPI_009457,ACC_008654,2024-06-30 07:08:10.930203710,2024-10-12 09:45:33.021058294,0,0
UPI_009458,ACC_008655,2026-01-23 00:54:13.485664546,2026-03-15 05:31:23.013119216,0,0
UPI_009459,ACC_008655,2026-01-23 00:54:13.485664546,2026-03-15 05:31:23.013119216,0,0
UPI_009460,ACC_008656,2025-09-06 09:51:39.936018594,2026-02-24 17:05:57.742767522,0,0
UPI_009461,ACC_008657,2025-06-22 10:49:32.934409939,2025-11-23 20:22:27.709175032,0,0
UPI_009462,ACC_008658,2024-05-22 00:14:38.277841784,2025-04-04 13:13:59.067519682,0,0
UPI_009463,ACC_008659,2026-02-15 06:16:51.090216875,2026-06-18 05:40:47.934272843,0,0
UPI_009464,ACC_008660,2025-12-24 19:11:59.247269258,2026-02-05 06:52:40.148103489,0,0
UPI_009465,ACC_008661,2026-06-21 01:05:32.962670147,2026-06-28 00:49:59.033163119,0,0
UPI_009466,ACC_008662,2024-02-06 08:49:34.290164977,2026-01-10 22:58:13.951242854,0,0
UPI_009467,ACC_008662,2024-02-06 08:49:34.290164977,2026-01-10 22:58:13.951242854,0,0
UPI_009468,ACC_008663,2024-08-05 15:07:48.651204225,2025-03-31 18:46:50.444543738,0,0
UPI_009469,ACC_008664,2025-12-28 16:52:13.261954747,2026-03-27 17:24:39.484197764,35,14
UPI_009470,ACC_008665,2026-04-03 19:13:40.523583129,2026-05-23 20:25:58.163851118,0,0
UPI_009471,ACC_008666,2026-01-06 20:10:45.636430994,2026-01-31 07:14:39.067257466,0,0
UPI_009472,ACC_008667,2026-03-10 04:08:34.330172390,2026-05-06 00:01:51.677687801,0,0
UPI_009473,ACC_008668,2025-09-01 18:04:21.026272967,2025-12-16 18:13:56.894831967,0,0
UPI_009474,ACC_008669,2025-04-12 13:04:27.047774836,2025-05-26 05:37:56.584081954,0,0
UPI_009475,ACC_008670,2026-06-01 22:16:54.034167126,2026-06-02 06:19:52.277546809,0,0
UPI_009476,ACC_008671,2024-07-29 12:14:13.029671635,2024-12-22 16:21:25.889202960,0,0
UPI_009477,ACC_008672,2025-07-05 11:12:37.186299302,2026-03-17 13:08:26.208328075,0,0
UPI_009478,ACC_008672,2025-07-05 11:12:37.186299302,2026-03-17 13:08:26.208328075,0,0
UPI_009479,ACC_008673,2024-07-29 13:01:17.524158590,2025-07-14 00:36:02.951858256,0,0
UPI_009480,ACC_008674,2025-08-30 23:56:55.437574446,2026-06-23 03:50:58.045928747,0,0
UPI_009481,ACC_008675,2024-12-07 10:29:48.780490246,2025-04-14 20:11:42.399884195,0,0
UPI_009482,ACC_008676,2025-11-22 22:06:29.685548291,2025-12-06 04:25:26.310415524,0,0
UPI_009483,ACC_008677,2025-12-18 20:26:08.682176530,2026-04-28 20:59:18.909646008,0,0
UPI_009484,ACC_008678,2025-09-09 21:41:33.832736723,2025-09-24 05:55:32.090214580,0,0
UPI_009485,ACC_008679,2024-06-26 10:22:19.858378267,2024-07-09 20:26:53.926687674,0,0
UPI_009486,ACC_008680,2025-09-21 18:32:15.922859512,2026-05-13 12:06:15.729263296,0,0
UPI_009487,ACC_008681,2026-06-23 21:51:33.590318263,2026-06-29 04:44:08.578773287,0,0
UPI_009488,ACC_008682,2024-08-12 19:26:02.346781299,2024-09-21 16:44:42.040728724,0,0
UPI_009489,ACC_008683,2024-06-04 13:22:01.649970789,2024-09-01 00:18:29.063982995,0,0
UPI_009490,ACC_008684,2024-05-12 11:18:35.698565438,2025-03-28 06:55:24.776333793,0,0
UPI_009491,ACC_008685,2025-12-04 08:11:44.142695211,2026-05-10 05:49:34.720559773,0,0
UPI_009492,ACC_008686,2025-03-22 00:19:17.113319620,2026-04-25 09:56:15.215742128,0,0
UPI_009493,ACC_008686,2025-03-22 00:19:17.113319620,2026-04-25 09:56:15.215742128,0,0
UPI_009494,ACC_008687,2024-10-25 16:13:25.432278216,2026-02-13 15:59:11.769611538,0,0
UPI_009495,ACC_008688,2024-03-24 14:56:36.889980201,2024-09-24 14:18:23.481538271,0,0
UPI_009496,ACC_008689,2025-01-09 21:27:39.966778472,2025-09-30 17:59:11.610560544,0,0
UPI_009497,ACC_008690,2025-01-04 00:52:50.917096138,2025-10-12 08:55:38.868501946,0,0
UPI_009498,ACC_008691,2024-10-07 03:10:34.140665591,2025-10-11 17:07:26.074194389,0,0
UPI_009499,ACC_008692,2025-11-21 03:02:47.971875623,2026-05-14 20:19:33.340517433,0,0
UPI_009500,ACC_008693,2024-05-14 03:12:37.819712043,2026-03-27 06:59:26.184987716,0,0
UPI_009501,ACC_008694,2024-06-01 18:52:53.519230042,2024-11-25 07:46:08.495041302,0,0
UPI_009502,ACC_008695,2024-03-07 08:59:27.521759463,2026-06-04 15:52:10.456275451,0,0
UPI_009503,ACC_008696,2026-05-18 04:21:21.846603513,2026-06-25 09:48:57.537899181,0,0
UPI_009504,ACC_008697,2025-08-23 20:23:01.193386801,2026-06-13 21:49:04.643591493,0,0
UPI_009505,ACC_008698,2025-01-11 19:14:53.570180036,2025-05-09 02:48:07.581732349,0,0
UPI_009506,ACC_008699,2025-01-09 06:24:07.993776020,2025-03-09 00:30:12.343236116,0,0
UPI_009507,ACC_008700,2024-10-16 02:39:21.010513421,2026-03-30 21:19:01.226250748,0,0
UPI_009508,ACC_008701,2024-03-13 04:22:07.434596652,2024-08-28 18:28:08.421102192,60,21
UPI_009509,ACC_008702,2024-06-25 01:25:10.394439574,2025-07-07 08:15:24.247593135,0,0
UPI_009510,ACC_008703,2025-04-09 00:01:53.578066304,2026-01-28 15:09:31.988157611,0,0
UPI_009511,ACC_008704,2024-04-13 17:49:18.840358382,2024-08-20 02:40:11.580729044,0,0
UPI_009512,ACC_008705,2025-08-25 05:44:49.062465310,2025-09-02 10:53:23.540875198,0,0
UPI_009513,ACC_008706,2024-11-07 19:24:11.714744043,2025-07-18 06:50:06.717332956,0,0
UPI_009514,ACC_008707,2026-04-02 10:21:40.417643651,2026-05-12 00:48:12.644385723,0,0
UPI_009515,ACC_008708,2024-10-07 06:54:17.081837226,2025-03-16 09:05:20.351307642,0,0
UPI_009516,ACC_008709,2026-06-29 10:26:40.296776548,2026-06-29 23:54:03.851206508,0,0
UPI_009517,ACC_008710,2025-05-03 21:47:55.782028198,2026-03-28 07:58:06.563912847,0,0
UPI_009518,ACC_008711,2025-07-14 13:52:19.273819111,2026-02-17 23:40:09.207767391,0,0
UPI_009519,ACC_008712,2024-11-24 08:09:45.558191754,2025-10-21 10:13:29.727756097,0,0
UPI_009520,ACC_008713,2025-11-26 13:14:03.763438657,2026-03-30 14:09:13.467921437,0,0
UPI_009521,ACC_008714,2025-06-13 10:53:57.126821733,2026-01-29 13:36:31.060222053,79,19
UPI_009522,ACC_008714,2025-06-13 10:53:57.126821733,2026-01-29 13:36:31.060222053,70,19
UPI_009523,ACC_008715,2025-11-12 23:49:42.706678458,2026-03-01 02:37:52.989682123,0,0
UPI_009524,ACC_008716,2024-12-07 01:43:18.620165601,2025-06-25 15:59:03.339949446,0,0
UPI_009525,ACC_008717,2026-06-25 03:05:48.614283845,2026-06-28 01:22:34.133246921,0,0
UPI_009526,ACC_008718,2025-10-30 21:21:31.628092147,2026-03-22 07:54:48.615324067,0,0
UPI_009527,ACC_008719,2024-04-02 17:00:23.084932311,2025-12-26 22:38:48.026277634,0,0
UPI_009528,ACC_008720,2025-10-24 22:38:03.259073548,2026-06-12 16:07:34.458738244,0,0
UPI_009529,ACC_008721,2026-04-12 08:39:56.953729406,2026-05-31 04:08:32.159756409,0,0
UPI_009530,ACC_008722,2025-10-10 07:52:29.920632489,2025-12-20 20:47:59.126608534,0,0
UPI_009531,ACC_008723,2025-06-29 03:13:05.990409099,2026-01-21 20:36:33.910238648,0,0
UPI_009532,ACC_008724,2024-10-21 17:28:32.608656157,2026-03-18 05:00:09.712903135,0,0
UPI_009533,ACC_008725,2025-09-16 00:52:30.593109049,2026-02-12 10:50:49.403319527,0,0
UPI_009534,ACC_008726,2025-04-02 09:47:12.035301380,2026-04-22 20:20:07.325339271,0,0
UPI_009535,ACC_008727,2025-12-13 04:40:27.407055549,2026-06-20 21:57:30.584983422,0,0
UPI_009536,ACC_008728,2025-02-19 17:52:27.855113633,2025-07-03 06:34:23.044308050,0,0
UPI_009537,ACC_008729,2025-03-04 11:43:27.666141674,2025-08-20 07:33:19.972305811,0,0
UPI_009538,ACC_008730,2024-08-25 09:32:25.995820794,2024-11-09 19:10:42.848920701,0,0
UPI_009539,ACC_008731,2025-12-02 18:20:21.905735202,2026-06-29 18:58:13.415996942,13,7
UPI_009540,ACC_008731,2025-12-02 18:20:21.905735202,2026-06-29 18:58:13.415996942,10,6
UPI_009541,ACC_008732,2025-08-27 10:34:24.495502710,2026-05-31 11:49:58.477219644,0,0
UPI_009542,ACC_008733,2026-05-08 01:20:20.529842064,2026-06-24 12:34:41.877829804,0,0
UPI_009543,ACC_008734,2025-01-26 01:04:23.089449346,2026-01-16 04:46:01.986208585,0,0
UPI_009544,ACC_008735,2024-04-22 04:45:30.361496784,2026-05-01 22:36:57.243372354,0,0
UPI_009545,ACC_008736,2026-04-07 18:40:19.264956191,2026-06-20 17:46:44.011879026,6,3
UPI_009546,ACC_008736,2026-04-07 18:40:19.264956191,2026-06-20 17:46:44.011879026,7,4
UPI_009547,ACC_008737,2025-11-08 10:17:32.831633039,2026-04-15 14:03:17.665814406,16,11
UPI_009548,ACC_008738,2025-08-30 08:25:27.930278711,2026-05-18 23:04:20.476248832,0,0
UPI_009549,ACC_008739,2025-12-06 16:05:45.137053102,2026-06-06 07:21:10.510055301,0,0
UPI_009550,ACC_008740,2026-01-20 07:06:58.687508881,2026-06-28 22:17:20.792773286,0,0
UPI_009551,ACC_008741,2025-04-20 17:29:15.869936250,2026-03-03 15:27:49.046295029,0,0
UPI_009552,ACC_008742,2026-02-24 02:10:34.248814493,2026-05-21 23:57:20.936420196,0,0
UPI_009553,ACC_008743,2024-10-30 17:36:18.380336445,2026-02-06 07:14:42.620169018,0,0
UPI_009554,ACC_008744,2024-10-08 16:02:33.358729511,2025-12-21 16:42:21.345651930,0,0
UPI_009555,ACC_008745,2024-05-08 22:24:59.641853215,2024-11-17 17:12:12.103921652,0,0
UPI_009556,ACC_008746,2024-10-03 01:38:22.105446383,2024-11-22 11:03:13.785925677,0,0
UPI_009557,ACC_008747,2025-06-17 08:27:58.324427143,2026-05-28 15:23:36.411475734,0,0
UPI_009558,ACC_008748,2024-02-20 15:09:57.174476804,2025-02-17 15:48:00.364122522,0,0
