complaint_id,complaint_timestamp,incident_timestamp,fraud_type,channel,reported_loss_amount,victim_state,victim_district,victim_city,victim_area,victim_pincode,victim_lat,victim_lon,victim_rural_urban,victim_bank,device_type,is_otp_shared,clicked_malicious_link,urgency_score,account_age_months,num_transactions,fraud_description_category
CASE_000372,2026-05-15 18:18:22.029512210,2026-05-15 09:06:55.916414335,UPI Fraud,Net Banking,17683.14,West Bengal,Kolkata,Kolkata,Area-55,46387,22.558805759797202,88.34883263998691,Semi-Urban,Axis Bank,Desktop,1,0,0.771,114,3,UPI Fraud
CASE_000373,2024-03-10 00:26:30.914392852,2024-03-09 22:13:06.567004096,Loan App Scam,UPI,96481.16,Rajasthan,Jaipur,Jaipur,Area-29,80819,26.949139814301827,75.71978882144664,Urban,Kotak Mahindra Bank,Android,1,0,0.442,188,2,Loan App Scam
CASE_000374,2024-11-23 13:48:55.050947317,2024-11-23 07:15:42.324702431,Remote Access Scam,Card,167277.05,Maharashtra,Mumbai City,Mumbai,Area-6,58199,19.101473567264605,72.88587299270777,Rural,SBI,Android,1,0,0.298,189,1,Remote Access Scam
CASE_000375,2024-01-09 04:20:48.304432234,2024-01-08 22:32:17.312466139,Phishing,UPI,8420.95,West Bengal,Kolkata,Kolkata,Area-46,67370,22.577319908189594,88.37383776236658,Urban,Punjab National Bank,Android,0,0,0.699,185,5,Phishing
CASE_000376,2026-06-13 02:05:10.155885909,2026-06-12 20:36:07.182648197,UPI Fraud,UPI,20753.93,Maharashtra,Nagpur,Nagpur,Area-43,54187,21.171879682341533,79.0969940470258,Semi-Urban,Punjab National Bank,Android,1,0,0.832,112,3,UPI Fraud
CASE_000377,2026-04-02 09:45:46.456348231,2026-04-02 09:12:42.234318405,Phishing,UPI,11943.8,Telangana,Hyderabad,Hyderabad,Area-18,52292,17.38763316326232,78.49394884443933,Semi-Urban,Kotak Mahindra Bank,Desktop,0,1,0.902,18,5,Phishing
CASE_000378,2024-01-26 15:08:33.383146000,2024-01-26 13:20:27.923318428,Fake Customer Care,UPI,5925.35,Karnataka,Bengaluru Urban,Bengaluru,Area-13,41627,12.990430664208606,77.59512012251143,Urban,Bank of Baroda,Desktop,0,0,0.861,207,5,Fake Customer Care
CASE_000379,2024-01-17 15:03:10.499361650,2024-01-17 12:27:08.170748364,Phishing,IMPS,14664.81,Maharashtra,Pune,Pune,Area-51,81213,18.453736284748093,73.85483971661061,Semi-Urban,Axis Bank,Android,1,0,0.179,92,4,Phishing
CASE_000380,2024-11-30 09:57:46.104371273,2024-11-30 07:25:15.668909721,Investment Scam,UPI,72505.12,Maharashtra,Thane,Thane,Area-46,42190,19.131607067156835,72.96159216837572,Urban,SBI,Desktop,1,0,0.672,156,9,Investment Scam
CASE_000381,2024-08-23 15:29:08.399447364,2024-08-23 12:40:26.781298596,Remote Access Scam,UPI,22615.89,Maharashtra,Mumbai City,Mumbai,Area-18,63842,19.069544363683253,72.8672451976153,Semi-Urban,ICICI Bank,Android,0,0,0.797,32,6,Remote Access Scam
CASE_000382,2026-02-10 23:11:17.965960063,2026-02-10 13:19:38.314668246,Fake Customer Care,Card,4505.36,Maharashtra,Mumbai City,Mumbai,Area-42,53206,19.031317234935987,72.91942833764773,Urban,ICICI Bank,iOS,1,0,0.441,224,5,Fake Customer Care
CASE_000383,2024-05-26 07:07:01.866718254,2024-05-26 04:49:51.575289590,Remote Access Scam,UPI,10698.62,Telangana,Hyderabad,Hyderabad,Area-15,44646,17.463530942470104,78.4883587410371,Urban,HDFC Bank,iOS,0,0,0.885,62,4,Remote Access Scam
CASE_000384,2025-12-21 10:40:30.588411823,2025-12-21 06:45:35.468969561,Card Fraud,Net Banking,7792.1,Maharashtra,Nagpur,Nagpur,Area-11,55416,21.13123410193463,79.05806974863134,Semi-Urban,Bank of Baroda,Android,1,0,0.643,239,6,Card Fraud
CASE_000385,2025-05-20 06:31:15.311535869,2025-05-20 02:42:24.770145103,UPI Fraud,UPI,3917.9,Maharashtra,Pune,Pune,Area-40,50905,18.56778369526619,73.87443988352179,Urban,Axis Bank,Android,0,0,0.377,171,5,UPI Fraud
CASE_000386,2024-12-09 22:07:57.900772993,2024-12-09 19:17:37.283995152,Fake Customer Care,UPI,16767.79,Tamil Nadu,Chennai,Chennai,Area-50,56736,13.089173003954564,80.26327299463094,Urban,Kotak Mahindra Bank,iOS,0,0,0.769,79,5,Fake Customer Care
CASE_000387,2024-05-12 19:05:47.640344246,2024-05-12 18:01:00.733938934,Phishing,IMPS,17244.24,Tamil Nadu,Chennai,Chennai,Area-55,71153,13.112146603445693,80.27503239401081,Urban,HDFC Bank,Android,1,1,0.6,89,4,Phishing
CASE_000388,2026-06-28 00:39:44.846623904,2026-06-27 21:31:21.768608093,UPI Fraud,UPI,29070.21,Karnataka,Bengaluru Urban,Bengaluru,Area-28,50905,12.909678066189011,77.58228172352801,Urban,Canara Bank,Feature Phone,0,1,0.475,235,6,UPI Fraud
CASE_000389,2025-07-16 23:58:54.129024184,2025-07-16 23:38:54.772182524,Loan App Scam,UPI,6164.85,Uttar Pradesh,Lucknow,Lucknow,Area-9,77472,26.952414802010043,80.85419535369522,Semi-Urban,Axis Bank,Android,1,0,0.609,142,6,Loan App Scam
CASE_000390,2025-02-04 10:51:27.321117038,2025-02-04 06:39:11.278319858,UPI Fraud,UPI,5243.65,Delhi,New Delhi,Delhi,Area-33,46368,28.492994296682188,77.14153956931095,Semi-Urban,ICICI Bank,Android,0,1,0.669,166,7,UPI Fraud
CASE_000391,2024-12-04 02:35:42.660499056,2024-12-04 02:19:58.427288130,UPI Fraud,UPI,54722.29,Gujarat,Ahmedabad,Ahmedabad,Area-41,80704,22.919664078001333,72.48082136917357,Rural,ICICI Bank,Desktop,1,0,0.68,147,5,UPI Fraud
CASE_000392,2026-04-05 06:46:37.210136537,2026-04-05 02:50:31.324246868,Remote Access Scam,UPI,14866.14,Maharashtra,Mumbai City,Mumbai,Area-58,43745,19.0521813998744,72.82270376514502,Urban,Kotak Mahindra Bank,Android,0,0,0.856,57,7,Remote Access Scam
CASE_000393,2026-01-18 04:15:29.320976939,2026-01-18 02:32:15.699418075,Phishing,Net Banking,11253.72,West Bengal,Kolkata,Kolkata,Area-7,46372,22.580433898452355,88.37211196735727,Urban,Bank of Baroda,Android,1,0,0.614,32,3,Phishing
CASE_000394,2026-01-09 00:59:41.211636226,2026-01-08 23:45:57.876778238,UPI Fraud,UPI,8163.15,Madhya Pradesh,Indore,Indore,Area-39,60416,22.699730904525634,75.81547219742664,Urban,HDFC Bank,Android,1,0,0.646,1,4,UPI Fraud
CASE_000395,2025-07-15 13:37:17.980606823,2025-07-15 08:33:48.286259122,Impersonation (Digital Arrest/Officer),UPI,96370.3,Gujarat,Ahmedabad,Ahmedabad,Area-31,70240,23.04596604555363,72.54756364299881,Urban,Canara Bank,Android,1,0,0.528,97,5,Impersonation (Digital Arrest/Officer)
CASE_000396,2026-03-20 00:21:24.471379023,2026-03-19 22:16:57.806619644,Card Fraud,Wallet,46693.2,Telangana,Hyderabad,Hyderabad,Area-35,77633,17.38688400910159,78.48637740336075,Semi-Urban,HDFC Bank,Android,0,0,0.572,164,2,Card Fraud
CASE_000397,2024-09-29 18:26:20.830405769,2024-09-29 15:25:20.381077010,OTP Fraud,UPI,33675.6,Telangana,Hyderabad,Hyderabad,Area-6,53960,17.37294568526998,78.4914229831538,Urban,ICICI Bank,Android,1,1,0.582,73,7,OTP Fraud
CASE_000398,2025-10-03 02:24:16.255456587,2025-10-03 01:49:51.381156564,UPI Fraud,UPI,10190.63,Maharashtra,Nagpur,Nagpur,Area-1,60474,21.11153455437904,79.14262363425571,Urban,Bank of Baroda,Android,1,0,0.73,54,6,UPI Fraud
CASE_000399,2025-01-03 18:34:40.800933316,2025-01-03 10:50:43.582762815,Impersonation (Digital Arrest/Officer),Card,10614.11,Tamil Nadu,Chennai,Chennai,Area-36,40995,13.08365442533246,80.22358673602066,Semi-Urban,Punjab National Bank,Android,0,0,0.217,93,5,Impersonation (Digital Arrest/Officer)
CASE_000400,2025-06-30 17:37:13.420260138,2025-06-30 14:22:26.221256793,OTP Fraud,UPI,82267.74,West Bengal,Kolkata,Kolkata,Area-12,76258,22.549106875725887,88.35687546357704,Urban,Axis Bank,Desktop,1,0,0.737,56,5,OTP Fraud
CASE_000401,2026-06-28 10:51:27.172818241,2026-06-28 07:37:01.939425305,UPI Fraud,IMPS,25385.66,Madhya Pradesh,Indore,Indore,Area-37,80815,22.715160142844496,75.96250022794743,Urban,Canara Bank,Desktop,1,0,0.439,104,3,UPI Fraud
CASE_000402,2026-06-16 01:55:14.715156606,2026-06-15 21:38:59.296866581,UPI Fraud,UPI,5988.97,Karnataka,Bengaluru Urban,Bengaluru,Area-2,58934,12.994273387402977,77.63831646696597,Semi-Urban,Kotak Mahindra Bank,Android,1,1,0.879,132,5,UPI Fraud
CASE_000403,2025-04-12 00:01:34.460589451,2025-04-11 23:54:07.833759435,UPI Fraud,Net Banking,47391.62,Maharashtra,Mumbai City,Mumbai,Area-48,64718,19.131312140852344,72.98452434653508,Urban,Canara Bank,Desktop,0,1,0.934,66,6,UPI Fraud
CASE_000404,2025-06-07 03:12:30.106832626,2025-06-06 18:57:01.865274213,Impersonation (Digital Arrest/Officer),Wallet,15374.25,Telangana,Hyderabad,Hyderabad,Area-20,47198,17.353500889178452,78.49535690303246,Semi-Urban,ICICI Bank,Desktop,0,0,0.839,8,2,Impersonation (Digital Arrest/Officer)
CASE_000405,2026-03-28 13:15:40.664429449,2026-03-28 11:02:35.377504617,UPI Fraud,UPI,46712.81,Maharashtra,Mumbai City,Mumbai,Area-27,62393,19.111000564272295,72.94518999177393,Semi-Urban,Kotak Mahindra Bank,Desktop,1,1,0.782,25,3,UPI Fraud
CASE_000406,2026-06-17 05:52:12.871518236,2026-06-16 21:56:21.186250523,Card Fraud,UPI,65413.07,Maharashtra,Pune,Pune,Area-21,82177,18.545092931750624,73.85994310935594,Urban,HDFC Bank,iOS,1,0,0.307,100,2,Card Fraud
CASE_000407,2025-12-10 09:38:07.681109474,2025-12-10 07:28:51.587819785,Marketplace Fraud (OLX/e-commerce),Card,2514.16,Maharashtra,Nagpur,Nagpur,Area-25,72640,21.209179680141737,79.11127035028834,Urban,Kotak Mahindra Bank,Android,0,0,0.437,43,5,Marketplace Fraud (OLX/e-commerce)
CASE_000408,2024-02-29 10:57:29.088674246,2024-02-29 09:11:34.759707006,UPI Fraud,ATM,18768.48,West Bengal,Kolkata,Kolkata,Area-32,77997,22.59123630982586,88.3543849918807,Urban,Punjab National Bank,Android,1,0,0.32,192,4,UPI Fraud
CASE_000409,2024-10-21 02:15:27.611950997,2024-10-20 22:11:42.546099268,Remote Access Scam,Net Banking,42116.57,Maharashtra,Thane,Navi Mumbai,Area-39,77436,19.0525804592138,73.0399216563828,Semi-Urban,Punjab National Bank,Desktop,0,0,0.281,40,5,Remote Access Scam
CASE_000410,2026-03-28 05:37:07.690758204,2026-03-27 18:26:20.400063396,UPI Fraud,Card,175676.61,Maharashtra,Thane,Thane,Area-41,69246,19.292440068130542,73.01698168994257,Urban,SBI,Android,0,0,0.961,7,5,UPI Fraud
CASE_000411,2025-12-01 05:48:29.025585836,2025-11-30 23:15:33.076493666,UPI Fraud,UPI,4374.16,Maharashtra,Mumbai City,Mumbai,Area-59,60341,19.04201660535414,72.88908732072582,Semi-Urban,Canara Bank,Desktop,1,0,0.672,149,5,UPI Fraud
CASE_000412,2025-11-07 08:34:37.824255038,2025-11-07 04:11:01.913561068,Card Fraud,Card,62203.21,Rajasthan,Jaipur,Jaipur,Area-11,50613,26.913116977115468,75.81340950079083,Urban,ICICI Bank,iOS,1,1,0.251,150,5,Card Fraud
CASE_000413,2025-08-31 15:29:22.145239941,2025-08-31 11:28:24.639439568,Investment Scam,UPI,35307.25,Tamil Nadu,Chennai,Chennai,Area-52,45611,13.204908429415141,80.24074010818543,Urban,Punjab National Bank,Android,1,1,0.365,161,6,Investment Scam
CASE_000414,2025-01-13 10:26:46.289864725,2025-01-13 07:19:43.710104760,Marketplace Fraud (OLX/e-commerce),Card,1768.39,Maharashtra,Mumbai City,Mumbai,Area-36,57306,19.080925794173353,72.87443746961232,Urban,HDFC Bank,Android,1,1,0.663,38,5,Marketplace Fraud (OLX/e-commerce)
CASE_000415,2025-01-02 16:09:37.422624948,2025-01-02 08:28:05.620859612,Impersonation (Digital Arrest/Officer),UPI,24285.47,Maharashtra,Mumbai City,Mumbai,Area-19,64774,19.01290405908606,72.9232291093778,Urban,Canara Bank,Desktop,0,0,0.708,163,2,Impersonation (Digital Arrest/Officer)
CASE_000416,2026-01-07 03:38:58.141166065,2026-01-06 22:29:59.671266988,UPI Fraud,Card,9924.0,Karnataka,Bengaluru Urban,Bengaluru,Area-55,66179,12.901321211381088,77.61867008053235,Urban,ICICI Bank,Android,0,0,0.88,207,2,UPI Fraud
CASE_000417,2024-09-24 15:57:31.639321866,2024-09-24 15:12:44.276945438,Investment Scam,UPI,10807.37,Maharashtra,Pune,Pune,Area-42,64660,18.496435981946025,73.8819368159609,Urban,Kotak Mahindra Bank,iOS,0,1,0.453,145,8,Investment Scam
CASE_000418,2025-09-15 22:23:59.514302099,2025-09-15 21:09:50.633042701,UPI Fraud,IMPS,13952.18,Telangana,Hyderabad,Hyderabad,Area-11,69482,17.444461799580424,78.50181053448213,Rural,Kotak Mahindra Bank,Desktop,1,0,0.666,94,3,UPI Fraud
CASE_000419,2025-10-23 18:19:33.411962450,2025-10-23 13:49:23.362108991,Fake Customer Care,IMPS,34061.12,Delhi,New Delhi,Delhi,Area-11,44214,28.610746485459657,77.22201950172092,Urban,Punjab National Bank,Android,0,0,0.737,116,7,Fake Customer Care
CASE_000420,2026-02-08 10:24:38.348156867,2026-02-08 09:22:19.745041676,Remote Access Scam,NEFT,23151.33,Uttar Pradesh,Lucknow,Lucknow,Area-39,54670,26.91662103587212,81.02230934757964,Semi-Urban,SBI,Android,0,0,0.376,195,4,Remote Access Scam
CASE_000421,2024-10-18 13:12:39.436872708,2024-10-18 09:58:42.798785489,Phishing,ATM,5998.6,Maharashtra,Nashik,Nashik,Area-44,71705,20.021472459571605,73.80892138386382,Urban,ICICI Bank,Android,0,0,0.656,35,11,Phishing
CASE_000422,2025-11-07 02:07:16.717821213,2025-11-06 20:40:00.948541626,Impersonation (Digital Arrest/Officer),Net Banking,23536.32,Tamil Nadu,Chennai,Chennai,Area-3,53495,13.058454439653087,80.26068849461672,Semi-Urban,Punjab National Bank,iOS,0,0,0.444,173,3,Impersonation (Digital Arrest/Officer)
CASE_000423,2024-04-07 04:22:43.821124424,2024-04-07 00:17:42.434377476,Remote Access Scam,IMPS,17726.02,Maharashtra,Mumbai City,Mumbai,Area-38,42817,19.110617661984058,72.90388071974252,Urban,Punjab National Bank,Android,0,0,0.721,65,5,Remote Access Scam
CASE_000424,2024-05-05 19:27:53.453279129,2024-05-05 18:34:53.910496000,Card Fraud,UPI,16340.76,Gujarat,Surat,Surat,Area-32,55557,21.267516270934305,72.90989833808032,Semi-Urban,Punjab National Bank,Android,1,0,0.865,210,3,Card Fraud
CASE_000425,2025-01-15 05:56:15.920094255,2025-01-15 04:38:06.656464506,UPI Fraud,Wallet,33550.73,Madhya Pradesh,Indore,Indore,Area-58,59356,22.612775086261742,75.87195072868279,Urban,HDFC Bank,Android,0,1,0.406,34,4,UPI Fraud
CASE_000426,2024-02-20 11:38:02.907990061,2024-02-20 07:27:22.947232055,UPI Fraud,Card,13348.16,West Bengal,Kolkata,Kolkata,Area-44,47957,22.452964023275403,88.41305964863948,Urban,Punjab National Bank,Android,1,0,0.889,124,5,UPI Fraud
CASE_000427,2026-05-13 18:51:23.803676165,2026-05-13 08:28:33.961865366,UPI Fraud,Net Banking,2115.47,Delhi,New Delhi,Delhi,Area-54,45948,28.671061577777905,77.2853697788833,Urban,SBI,Android,1,0,0.238,96,5,UPI Fraud
CASE_000428,2026-04-01 17:46:51.378787576,2026-04-01 15:03:00.003515974,Investment Scam,Net Banking,18661.35,Maharashtra,Pune,Pune,Area-3,44185,18.609948988504165,73.85934066743408,Urban,Axis Bank,Android,0,0,0.935,117,4,Investment Scam
CASE_000429,2024-02-14 19:28:24.173652726,2024-02-14 13:53:10.748317325,Investment Scam,IMPS,41580.48,Gujarat,Ahmedabad,Ahmedabad,Area-46,78950,23.045248585609375,72.6374068063019,Urban,SBI,iOS,1,1,0.452,92,3,Investment Scam
CASE_000430,2026-02-02 20:57:26.825886081,2026-02-02 16:50:50.954830021,UPI Fraud,NEFT,34082.42,West Bengal,Kolkata,Kolkata,Area-20,78797,22.583428663964522,88.49585043641986,Urban,Bank of Baroda,Android,0,0,0.496,9,4,UPI Fraud
CASE_000431,2025-04-08 15:43:46.553843564,2025-04-08 14:01:29.792295530,Investment Scam,NEFT,144407.44,Maharashtra,Pune,Pune,Area-33,61195,18.54183621414854,73.78749054855899,Rural,Punjab National Bank,iOS,0,0,0.595,206,2,Investment Scam
CASE_000432,2025-10-01 17:20:54.077340748,2025-10-01 11:42:59.729037464,Investment Scam,Card,243998.37,Delhi,New Delhi,Delhi,Area-52,65566,28.65526645498931,77.18130727816062,Urban,Kotak Mahindra Bank,Desktop,0,0,0.796,128,4,Investment Scam
CASE_000433,2026-03-19 00:24:58.905335736,2026-03-18 23:51:47.107928038,UPI Fraud,Net Banking,11426.33,Delhi,New Delhi,Delhi,Area-52,71131,28.54203942710651,77.26392352993574,Urban,Axis Bank,iOS,1,1,0.764,144,5,UPI Fraud
CASE_000434,2025-06-09 20:19:05.987364041,2025-06-09 14:58:12.667680487,Fake Customer Care,Wallet,27500.56,Gujarat,Ahmedabad,Ahmedabad,Area-14,43629,22.961452309569527,72.61646212032282,Semi-Urban,HDFC Bank,iOS,1,0,0.425,125,4,Fake Customer Care
CASE_000435,2024-04-16 03:40:13.555180671,2024-04-15 23:22:32.594243297,Impersonation (Digital Arrest/Officer),Card,5595.47,Tamil Nadu,Chennai,Chennai,Area-15,76938,13.078785671327793,80.25396984839232,Semi-Urban,HDFC Bank,Android,0,0,0.58,127,4,Impersonation (Digital Arrest/Officer)
CASE_000436,2024-01-03 10:13:43.686762153,2024-01-03 08:22:43.462843399,Phishing,Card,17468.94,Telangana,Hyderabad,Hyderabad,Area-43,64431,17.347929048794516,78.44690479195793,Urban,Kotak Mahindra Bank,iOS,1,0,0.778,145,4,Phishing
CASE_000437,2025-03-28 17:49:28.475459472,2025-03-28 16:41:32.572124258,Investment Scam,Card,10614.46,Telangana,Hyderabad,Hyderabad,Area-52,60557,17.40202543036349,78.52732321242894,Urban,Canara Bank,Android,1,1,0.646,101,8,Investment Scam
CASE_000438,2026-05-14 20:00:22.009799725,2026-05-14 18:00:40.812361225,Phishing,Card,10163.08,Maharashtra,Pune,Pune,Area-37,66304,18.609625025614744,73.93227072877592,Urban,SBI,Android,1,0,0.572,32,2,Phishing
CASE_000439,2025-06-05 17:23:46.190051416,2025-06-05 15:48:16.563423291,OTP Fraud,IMPS,277290.85,Delhi,New Delhi,Delhi,Area-4,56586,28.56658828095862,77.23127923221014,Urban,Bank of Baroda,iOS,0,0,0.5,7,6,OTP Fraud
CASE_000440,2024-12-05 20:19:49.286255965,2024-12-05 17:56:28.734579757,Impersonation (Digital Arrest/Officer),Card,38697.45,Maharashtra,Mumbai City,Mumbai,Area-10,76821,18.974062494027898,72.8311625997495,Urban,Axis Bank,Android,1,0,0.237,130,2,Impersonation (Digital Arrest/Officer)
CASE_000441,2024-01-29 06:15:10.959188509,2024-01-29 04:04:44.333245522,Investment Scam,Wallet,13394.08,West Bengal,Kolkata,Kolkata,Area-45,72293,22.61107951059973,88.41344782372187,Semi-Urban,ICICI Bank,Android,1,0,0.608,45,4,Investment Scam
CASE_000442,2026-04-13 14:57:33.072853088,2026-04-13 13:06:35.925734058,Fake Customer Care,NEFT,18599.49,Delhi,New Delhi,Delhi,Area-44,57597,28.58655427660661,77.32072963525066,Semi-Urban,Punjab National Bank,iOS,0,0,0.279,109,2,Fake Customer Care
CASE_000443,2024-10-25 01:28:47.615180169,2024-10-25 00:57:11.638800845,OTP Fraud,Net Banking,5603.9,Delhi,New Delhi,Delhi,Area-53,81418,28.607605611928996,77.22855145082272,Urban,Canara Bank,Android,1,0,0.706,145,3,OTP Fraud
CASE_000444,2025-10-04 02:13:53.741488928,2025-10-04 01:15:11.168471746,OTP Fraud,UPI,3439.84,Maharashtra,Pune,Pune,Area-32,79772,18.511537217353297,73.98814550267461,Urban,HDFC Bank,Android,0,0,0.338,143,3,OTP Fraud
CASE_000445,2025-09-24 17:03:44.066432796,2025-09-24 10:48:07.873074248,UPI Fraud,Card,100052.82,Maharashtra,Pune,Pune,Area-26,67731,18.457423171525182,73.87341464632769,Urban,Kotak Mahindra Bank,Android,1,1,0.765,41,4,UPI Fraud
CASE_000446,2024-08-19 08:47:52.237699573,2024-08-19 06:54:05.184598695,UPI Fraud,Card,32000.07,Telangana,Hyderabad,Hyderabad,Area-7,74728,17.364914629027435,78.4565268481631,Urban,SBI,Android,1,0,0.219,158,1,UPI Fraud
CASE_000447,2024-02-28 04:51:29.624624923,2024-02-28 02:25:53.044526275,Remote Access Scam,Card,26052.71,Maharashtra,Pune,Pune,Area-47,68439,18.487823048824076,73.854670682465,Urban,Bank of Baroda,Android,0,1,0.844,225,6,Remote Access Scam
CASE_000448,2024-12-16 19:43:30.115927701,2024-12-16 17:38:53.805412274,Investment Scam,Wallet,22510.95,Maharashtra,Mumbai City,Mumbai,Area-57,58638,19.086757131818022,72.91385323811147,Semi-Urban,SBI,Android,0,0,0.847,87,6,Investment Scam
CASE_000449,2024-10-16 05:33:49.986009903,2024-10-15 21:45:08.951531537,Remote Access Scam,UPI,12656.4,West Bengal,Kolkata,Kolkata,Area-3,76685,22.612147995204666,88.39624202557712,Urban,SBI,Android,1,1,0.612,29,2,Remote Access Scam
CASE_000450,2025-09-29 23:57:48.880868592,2025-09-29 22:24:21.257800317,Card Fraud,UPI,70199.35,Delhi,New Delhi,Delhi,Area-30,82712,28.656212668953913,77.10961967645018,Rural,SBI,iOS,1,0,0.234,121,4,Card Fraud
CASE_000451,2026-01-16 21:10:59.056523837,2026-01-16 19:43:28.146384194,Phishing,NEFT,15253.21,Delhi,New Delhi,Delhi,Area-21,57617,28.486658623167862,77.22795436048258,Urban,Kotak Mahindra Bank,Feature Phone,1,0,0.677,148,2,Phishing
CASE_000452,2024-07-21 19:54:38.019401750,2024-07-21 15:32:47.781065669,Phishing,Wallet,500.0,Delhi,New Delhi,Delhi,Area-44,66879,28.697506599580812,77.2481963018811,Urban,Punjab National Bank,iOS,1,0,0.314,95,2,Phishing
CASE_000453,2025-04-26 08:40:11.294096147,2025-04-26 05:14:38.794531681,Investment Scam,Net Banking,496726.74,Gujarat,Ahmedabad,Ahmedabad,Area-46,51323,23.018728490548284,72.65163581396102,Urban,Bank of Baroda,Android,0,0,0.661,144,3,Investment Scam
CASE_000454,2024-02-07 04:18:46.698510367,2024-02-06 23:51:39.266261159,Phishing,UPI,13315.43,Maharashtra,Nagpur,Nagpur,Area-13,48150,21.16598809398962,79.02691215923056,Urban,HDFC Bank,iOS,0,1,0.44,183,4,Phishing
CASE_000455,2024-07-14 08:44:28.321828686,2024-07-14 04:29:21.525421958,Remote Access Scam,Net Banking,25990.66,West Bengal,Kolkata,Kolkata,Area-57,69965,22.573813932280565,88.24270406314334,Urban,Canara Bank,Desktop,1,0,0.697,139,7,Remote Access Scam
CASE_000456,2025-11-25 04:53:21.297480569,2025-11-24 23:09:20.659543283,Card Fraud,Net Banking,42519.95,Gujarat,Surat,Surat,Area-9,66154,21.251804483400846,72.74448305815841,Urban,Kotak Mahindra Bank,Desktop,0,1,0.319,191,9,Card Fraud
CASE_000457,2025-12-23 19:43:10.630437337,2025-12-23 18:51:39.165023088,Investment Scam,Card,57797.81,Tamil Nadu,Chennai,Chennai,Area-47,55911,13.050971269662282,80.24637424768561,Urban,Axis Bank,Android,1,0,0.2,35,3,Investment Scam
CASE_000458,2025-12-08 11:22:29.247947408,2025-12-08 07:18:25.880076818,Card Fraud,UPI,29259.62,Delhi,New Delhi,Delhi,Area-44,42650,28.49988173025315,77.27734491246024,Semi-Urban,Canara Bank,Android,0,0,0.393,71,4,Card Fraud
CASE_000459,2024-05-09 18:38:12.551113292,2024-05-09 17:10:10.530996738,Investment Scam,UPI,21734.74,West Bengal,Kolkata,Kolkata,Area-10,58925,22.524779119903073,88.3896207165993,Rural,HDFC Bank,Android,0,1,0.514,133,3,Investment Scam
CASE_000460,2025-05-17 00:10:42.461565533,2025-05-16 23:49:23.812930115,Card Fraud,IMPS,3326.21,Delhi,New Delhi,Delhi,Area-40,62607,28.65116230196885,77.32461509465486,Urban,ICICI Bank,iOS,1,0,0.475,63,8,Card Fraud
CASE_000461,2025-01-20 06:19:39.521307094,2025-01-20 02:05:48.384204447,UPI Fraud,Card,13470.48,Delhi,New Delhi,Delhi,Area-16,71838,28.537636649771244,77.0881578325178,Urban,SBI,Android,1,1,0.582,238,4,UPI Fraud
